Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore,GUERNELLI Susanna,F,BOLOGNA,,CHIM/06,03/C1,"Chimica ""Giacomo Ciamician""",2020,03 - Scienze chimiche
Ordinario,GUERRA Gaetano,M,SALERNO,,CHIM/04,03/C2,"Chimica e Biologia ""Adolfo Zambelli""",2020,03 - Scienze chimiche
Associato confermato,GUERRIERI Antonio,M,BASILICATA,,CHIM/01,03/A1,Scienze,2020,03 - Scienze chimiche
Ricercatore,GUERRINI Gabriella,F,FIRENZE,,CHIM/08,03/D1,"Neuroscienze, Psicologia, Area del Farmaco e Salute del Bambino (NEUROFARBA)",2020,03 - Scienze chimiche
Ordinario,GUERRINI Remo,M,FERRARA,,CHIM/08,03/D1,Scienze chimiche e farmaceutiche,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),GUGLIELMI Paolo,M,"ROMA ""La Sapienza""",,CHIM/08,03/D1,CHIMICA E TECNOLOGIE DEL FARMACO,2020,03 - Scienze chimiche
Ricercatore,GUGLIELMI Vittoria,F,MILANO,,CHIM/01,03/A1,Chimica,2020,03 - Scienze chimiche
Associato,GUGLIELMO Stefano,M,TORINO,,CHIM/08,03/D1,Scienza e tecnologia del farmaco,2020,03 - Scienze chimiche
Associato confermato,GUIDONI Leonardo,M,L'AQUILA,,CHIM/07,03/B2,Scienze fisiche e chimiche,2020,03 - Scienze chimiche
Ordinario,GULINO Antonino,M,CATANIA,,CHIM/03,03/B1,Scienze Chimiche,2020,03 - Scienze chimiche
Ricercatore,GULMINI Monica,F,TORINO,,CHIM/01,03/A1,Chimica,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),HASA Dritan,M,TRIESTE,,CHIM/09,03/D2,SCIENZE CHIMICHE E FARMACEUTICHE,2020,03 - Scienze chimiche
Associato,HASSOUN Jusef,M,FERRARA,,CHIM/02,03/A2,Scienze chimiche e farmaceutiche,2020,03 - Scienze chimiche
Ricercatore,HICKEY James Neil,M,TRIESTE,,CHIM/03,03/B1,Scienze Chimiche e Farmaceutiche,2020,03 - Scienze chimiche
Associato confermato,HOCHKOEPPLER Alejandro,M,BOLOGNA,,CHIM/11,03/D1,Farmacia e Biotecnologie,2020,03 - Scienze chimiche
Ricercatore,IACOVINO Rosa,F,"CAMPANIA - ""L. VANVITELLI""",,CHIM/03,03/B1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2020,03 - Scienze chimiche
Associato confermato,IADONISI Alfonso,M,Napoli Federico II,,CHIM/06,03/C1,Scienze Chimiche,2020,03 - Scienze chimiche
Associato,IANNAZZO Daniela,F,MESSINA,,CHIM/06,03/C1,Ingegneria,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),IANNI Federica,F,PERUGIA,,CHIM/10,03/D1,SCIENZE FARMACEUTICHE,2020,03 - Scienze chimiche
Associato confermato,IANNI Maria Carmela,F,GENOVA,,CHIM/01,03/A1,Chimica e Chimica industriale (DCCI),2020,03 - Scienze chimiche
Ricercatore,IANNUCCELLI Valentina,F,MODENA e REGGIO EMILIA,,CHIM/09,03/D2,Scienze della vita,2020,03 - Scienze chimiche
Associato confermato,IAPALUCCI Maria Carmela,F,BOLOGNA,,CHIM/03,03/B1,"Chimica Industriale ""Toso Montanari""",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),IAZZETTI Antonia,F,"ROMA ""La Sapienza""",,CHIM/06,03/C1,CHIMICA E TECNOLOGIE DEL FARMACO,2020,03 - Scienze chimiche
Ordinario,IEMMA Francesca,F,della CALABRIA,,CHIM/09,03/D2,Farmacia e Scienze della Salute e della Nutrizione - DFSSN,2020,03 - Scienze chimiche
Associato,IENGO Elisabetta,F,TRIESTE,,CHIM/03,03/B1,Scienze Chimiche e Farmaceutiche,2020,03 - Scienze chimiche
Ordinario,IESCE Maria Rosaria,F,Napoli Federico II,,CHIM/06,03/C1,Scienze Chimiche,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ILLUMINATI Silvia,F,Politecnica delle MARCHE,,CHIM/01,03/A1,SCIENZE DELLA VITA E DELL'AMBIENTE,2020,03 - Scienze chimiche
Ricercatore,IMBARDELLI Daniela,F,della CALABRIA,,CHIM/02,03/A2,Chimica e Tecnologie Chimiche - DCTC,2020,03 - Scienze chimiche
Ricercatore,IMPERATORE Concetta,F,Napoli Federico II,,CHIM/06,03/C1,Farmacia,2020,03 - Scienze chimiche
Ricercatore,INCERTI Matteo,M,PARMA,,CHIM/08,03/D1,Scienze degli Alimenti e del Farmaco,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),INGALLINA Cinzia,F,"ROMA ""La Sapienza""",,CHIM/10,03/D1,CHIMICA E TECNOLOGIE DEL FARMACO,2020,03 - Scienze chimiche
Associato,INNOCENTI Marzia,F,FIRENZE,,CHIM/10,03/D1,"Neuroscienze, Psicologia, Area del Farmaco e Salute del Bambino (NEUROFARBA)",2020,03 - Scienze chimiche
Associato,INNOCENTI Massimo,M,FIRENZE,,CHIM/01,03/A1,"Chimica ""Ugo Schiff""",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),INTAGLIATA Sebastiano,M,CATANIA,,CHIM/08,03/D1,SCIENZE DEL FARMACO E DELLA SALUTE,2020,03 - Scienze chimiche
Associato,INTINI Francesco Paolo,M,BARI,,CHIM/03,03/B1,Chimica,2020,03 - Scienze chimiche
Ricercatore,IOELE Giuseppina,F,della CALABRIA,,CHIM/08,03/D1,Farmacia e Scienze della Salute e della Nutrizione - DFSSN,2020,03 - Scienze chimiche
Ordinario,IORIZZI Maria,F,MOLISE,,CHIM/06,03/C1,Bioscienze e Territorio,2020,03 - Scienze chimiche
Associato,IOVINO Pasquale,M,"CAMPANIA - ""L. VANVITELLI""",,CHIM/12,03/A1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2020,03 - Scienze chimiche
Ordinario,ISERNIA Carla,F,"CAMPANIA - ""L. VANVITELLI""",,CHIM/03,03/B1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2020,03 - Scienze chimiche
Associato confermato,IUCCI Giovanna,F,ROMA TRE,,CHIM/03,03/B1,Scienze,2020,03 - Scienze chimiche
Associato confermato,IULIANO Anna,F,PISA,,CHIM/06,03/C1,CHIMICA E CHIMICA INDUSTRIALE,2020,03 - Scienze chimiche
Ordinario,IULIANO Mauro,M,Napoli Federico II,,CHIM/01,03/A1,Scienze Chimiche,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),IZZO Francesca Caterina,F,"""Ca' Foscari"" VENEZIA",,CHIM/12,03/A1,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",2020,03 - Scienze chimiche
Associato confermato,IZZO Irene,F,SALERNO,,CHIM/06,03/C1,"Chimica e Biologia ""Adolfo Zambelli""",2020,03 - Scienze chimiche
Associato,IZZO Lorella,F,INSUBRIA,,CHIM/03,03/B1,Biotecnologie e Scienze della Vita,2020,03 - Scienze chimiche
Ricercatore,JULIANO Claudia Clelia Assunta,F,SASSARI,,CHIM/09,03/D2,Chimica e Farmacia,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),KARIMIAN Najmeh,F,"""Ca' Foscari"" VENEZIA",,CHIM/01,03/A1,SCIENZE MOLECOLARI E NANOSISTEMI,2020,03 - Scienze chimiche
Ordinario,KOCH Henrik,M,Scuola Normale Superiore di PISA,,CHIM/02,03/A2,Classe di scienze,2020,03 - Scienze chimiche
Ordinario,KOHNKE Franz Heinrich,M,MESSINA,,CHIM/06,03/C1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2020,03 - Scienze chimiche
Associato,LA DEDA Massimo,M,della CALABRIA,,CHIM/03,03/B1,Chimica e Tecnologie Chimiche - DCTC,2020,03 - Scienze chimiche
Associato,LA FERLA Barbara,F,MILANO-BICOCCA,,CHIM/06,03/C1,BIOTECNOLOGIE E BIOSCIENZE,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LA GANGA Giuseppina,F,MESSINA,,CHIM/02,03/A2,"SCIENZE CHIMICHE, BIOLOGICHE, FARMACEUTICHE ED AMBIENTALI",2020,03 - Scienze chimiche
Associato,LA MENDOLA Diego,M,PISA,,CHIM/03,03/B1,FARMACIA,2020,03 - Scienze chimiche
Ordinario,LA MESA Camillo,M,"ROMA ""La Sapienza""",,CHIM/02,03/A2,Chimica,2020,03 - Scienze chimiche
Associato,LA MOTTA Concettina,F,PISA,,CHIM/08,03/D1,FARMACIA,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LA PIETRA Valeria,F,Napoli Federico II,,CHIM/08,03/D1,FARMACIA,2020,03 - Scienze chimiche
Associato,LA REGINA Giuseppe,M,"ROMA ""La Sapienza""",,CHIM/08,03/D1,Chimica e tecnologie del farmaco,2020,03 - Scienze chimiche
Ricercatore,LA ROSA Carmelo,M,CATANIA,,CHIM/02,03/A2,Scienze Chimiche,2020,03 - Scienze chimiche
Ricercatore,LA TORRE Giovanna Loredana,F,MESSINA,,CHIM/06,03/C1,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2020,03 - Scienze chimiche
Associato confermato,LABELLA Luca,M,PISA,,CHIM/03,03/B1,CHIMICA E CHIMICA INDUSTRIALE,2020,03 - Scienze chimiche
Associato,LACIVITA Enza,F,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LAEZZA Antonio,M,BASILICATA,,CHIM/06,03/C1,SCIENZE,2020,03 - Scienze chimiche
Ricercatore,LAGHEZZA Antonio,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato,LAGHI Luca,M,BOLOGNA,,CHIM/06,03/C1,Scienze e Tecnologie Agro-Alimentari,2020,03 - Scienze chimiche
Associato,LAI Francesco,M,CAGLIARI,,CHIM/09,03/D2,Scienze della Vita e dell'Ambiente,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LALLI Daniela,F,PIEMONTE ORIENTALE,,CHIM/03,03/B1,SCIENZE E INNOVAZIONE TECNOLOGICA (DISIT),2020,03 - Scienze chimiche
Associato,LAMBERTI Marina,F,SALERNO,,CHIM/03,03/B1,"Chimica e Biologia ""Adolfo Zambelli""",2020,03 - Scienze chimiche
Associato,LAMBERTUCCI Catia,F,CAMERINO,,CHIM/08,03/D1,SCUOLA DI SCIENZE DEL FARMACO E DEI PRODOTTI DELLA SALUTE,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LAMBRUSCHINI Chiara,F,GENOVA,,CHIM/06,03/C1,CHIMICA E CHIMICA INDUSTRIALE (DCCI),2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAMMI Carmen,F,MILANO,,CHIM/10,03/D1,SCIENZE FARMACEUTICHE,2020,03 - Scienze chimiche
Ricercatore,LAMPONI Stefania,F,SIENA,,CHIM/03,03/B1,"Biotecnologie, Chimica e Farmacia",2020,03 - Scienze chimiche
Ricercatore,LANARI Daniela,F,PERUGIA,,CHIM/06,03/C1,SCIENZE FARMACEUTICHE,2020,03 - Scienze chimiche
Associato,LANCELLOTTI Isabella,F,MODENA e REGGIO EMILIA,,CHIM/07,03/B2,Ingegneria 'Enzo Ferrari',2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LANDO Gabriele,M,MESSINA,,CHIM/01,03/A1,"SCIENZE CHIMICHE, BIOLOGICHE, FARMACEUTICHE ED AMBIENTALI",2020,03 - Scienze chimiche
Ricercatore,LANERI Sonia,F,Napoli Federico II,,CHIM/08,03/D1,Farmacia,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LANGE Heiko,M,Napoli Federico II,,CHIM/06,03/C1,FARMACIA,2020,03 - Scienze chimiche
Associato,LANZA Giuseppe,M,CATANIA,,CHIM/02,03/A2,Scienze del Farmaco,2020,03 - Scienze chimiche
Associato confermato,LANZA Santo,M,MESSINA,,CHIM/03,03/B1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2020,03 - Scienze chimiche
Ricercatore,LANZAFAME Paola,F,MESSINA,,CHIM/04,03/C2,"Scienze Matematiche ed Informatiche, Scienze Fisiche e Scienze della Terra",2020,03 - Scienze chimiche
Ordinario,LANZALUNGA Osvaldo,M,"ROMA ""La Sapienza""",,CHIM/06,03/C1,Chimica,2020,03 - Scienze chimiche
Ordinario,LANZETTA Rosa,F,Napoli Federico II,,CHIM/06,03/C1,Scienze Chimiche,2020,03 - Scienze chimiche
Associato,LANZI Massimiliano,M,BOLOGNA,,CHIM/04,03/C2,"Chimica Industriale ""Toso Montanari""",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LANZILOTTO Valeria,F,"ROMA ""La Sapienza""",,CHIM/03,03/B1,CHIMICA,2020,03 - Scienze chimiche
Ordinario,LANZOTTI Virginia,F,Napoli Federico II,,CHIM/06,03/C1,Agraria,2020,03 - Scienze chimiche
Ricercatore,LAPI Andrea,M,"ROMA ""La Sapienza""",,CHIM/06,03/C1,Chimica,2020,03 - Scienze chimiche
Associato,LAQUINTANA Valentino,M,BARI,,CHIM/09,03/D2,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato confermato,LASAGNI Marina,F,MILANO-BICOCCA,,CHIM/12,03/A1,SCIENZE DELL' AMBIENTE E DELLA TERRA (Department of Earth and Environmental Sciences - DISAT),2020,03 - Scienze chimiche
Associato,LATINI Alessandro,M,"ROMA ""La Sapienza""",,CHIM/02,03/A2,Chimica,2020,03 - Scienze chimiche
Associato confermato,LATRONICO Mario,M,Politecnico di BARI,,CHIM/07,03/B2,"Dipartimento di Ingegneria Civile, Ambientale, del Territorio, Edile e di Chimica",2020,03 - Scienze chimiche
Ordinario,LATTANZI Alessandra,F,SALERNO,,CHIM/06,03/C1,"Chimica e Biologia ""Adolfo Zambelli""",2020,03 - Scienze chimiche
Ricercatore,LATTANZI Luciano,M,Urbino Carlo Bo,,CHIM/12,03/A2,Scienze Pure e Applicate (DiSPeA),2020,03 - Scienze chimiche
Ordinario,LATTERINI Loredana,F,PERUGIA,,CHIM/02,03/A2,"CHIMICA, BIOLOGIA E BIOTECNOLOGIE",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LAUDADIO Emiliano,M,Politecnica delle MARCHE,,CHIM/07,03/B2,"SCIENZE E INGEGNERIA DELLA MATERIA, DELL'AMBIENTE ED URBANISTICA",2020,03 - Scienze chimiche
Associato,LAURATI Marco,M,FIRENZE,,CHIM/02,03/A2,"Chimica ""Ugo Schiff""",2020,03 - Scienze chimiche
Ricercatore,LAURENTI Enzo,M,TORINO,,CHIM/03,03/B1,Chimica,2020,03 - Scienze chimiche
Associato confermato,LAURIA Antonino,M,PALERMO,,CHIM/08,03/D1,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LAURO Gianluigi,M,SALERNO,,CHIM/06,03/C1,FARMACIA,2020,03 - Scienze chimiche
Ricercatore,LAURO Maria Rosaria,F,SALERNO,,CHIM/09,03/D2,Farmacia,2020,03 - Scienze chimiche
Ordinario,LAUS Michele,M,PIEMONTE ORIENTALE,,CHIM/04,03/C2,Scienze e Innovazione Tecnologica (DISIT),2020,03 - Scienze chimiche
Ordinario,LAVECCHIA Antonio,M,Napoli Federico II,,CHIM/08,03/D1,Farmacia,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),LAVORATO Cristina,F,della CALABRIA,,CHIM/07,03/B2,INGEGNERIA DELLAMBIENTE - DIAM,2020,03 - Scienze chimiche
Ordinario,LAY Luigi,M,MILANO,,CHIM/06,03/C1,Chimica,2020,03 - Scienze chimiche
Associato,LAZZARA Giuseppe,M,PALERMO,,CHIM/02,03/A2,Fisica e Chimica - Emilio Segrè,2020,03 - Scienze chimiche
Associato,LAZZARATO Loretta,F,TORINO,,CHIM/08,03/D1,Scienza e tecnologia del farmaco,2020,03 - Scienze chimiche
Associato,LEARDI Riccardo,M,GENOVA,,CHIM/01,03/A1,Farmacia (DIFAR),2020,03 - Scienze chimiche
Associato confermato,LEGGIO Antonella,F,della CALABRIA,,CHIM/06,03/C1,Farmacia e Scienze della Salute e della Nutrizione - DFSSN,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LEGNANI Laura,F,CATANIA,,CHIM/06,03/C1,SCIENZE DEL FARMACO,2020,03 - Scienze chimiche
Associato confermato,LELLI Moreno,M,FIRENZE,,CHIM/03,03/B1,"Chimica ""Ugo Schiff""",2020,03 - Scienze chimiche
Associato confermato,LENTINI Giovanni,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato confermato,LEO Eliana Grazia,F,MODENA e REGGIO EMILIA,,CHIM/09,03/D2,Scienze della vita,2020,03 - Scienze chimiche
Ricercatore,LEONE Gemma,F,SIENA,,CHIM/03,03/B1,"Biotecnologie, Chimica e Farmacia",2020,03 - Scienze chimiche
Ordinario,LEONELLI Cristina,F,MODENA e REGGIO EMILIA,,CHIM/07,03/B2,Ingegneria 'Enzo Ferrari',2020,03 - Scienze chimiche
Ricercatore,LEONELLI Francesca,F,"ROMA ""La Sapienza""",,CHIM/06,03/C1,Chimica,2020,03 - Scienze chimiche
Associato,LEONETTI Francesco,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato confermato,LEONI Alberto,M,BOLOGNA,,CHIM/08,03/D1,Farmacia e Biotecnologie,2020,03 - Scienze chimiche
Associato confermato,LEONI Livia,F,ROMA TRE,,CHIM/11,03/D1,Scienze,2020,03 - Scienze chimiche
Associato confermato,LEOPOLDO Marcello,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LESCH Andreas Stephan,M,BOLOGNA,,CHIM/01,03/A1,"Chimica Industriale ""Toso Montanari""",2020,03 - Scienze chimiche
Associato,LESSI Marco,M,PISA,,CHIM/06,03/C1,CHIMICA E CHIMICA INDUSTRIALE,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LI DESTRI NICOSIA Giovanni Calogero,M,CATANIA,,CHIM/02,03/A2,SCIENZE CHIMICHE,2020,03 - Scienze chimiche
Associato confermato,LIBERTINI Emanuela,F,MODENA e REGGIO EMILIA,,CHIM/06,03/C1,Scienze chimiche e geologiche,2020,03 - Scienze chimiche
Associato,LIBERTO Erica,F,TORINO,,CHIM/10,03/D1,Scienza e tecnologia del farmaco,2020,03 - Scienze chimiche
Ordinario,LICANDRO Emanuela,F,MILANO,,CHIM/06,03/C1,Chimica,2020,03 - Scienze chimiche
Ordinario,LICCHELLI Maurizio,M,PAVIA,,CHIM/03,03/B1,CHIMICA,2020,03 - Scienze chimiche
Ordinario,LICCIARDELLO Antonino,M,CATANIA,,CHIM/02,03/A2,Scienze Chimiche,2020,03 - Scienze chimiche
Associato,LICCIARDI Mariano,M,PALERMO,,CHIM/09,03/D2,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2020,03 - Scienze chimiche
Ordinario,LICINI Giulia Marina,F,PADOVA,,CHIM/06,03/C1,SCIENZE CHIMICHE - DiSC,2020,03 - Scienze chimiche
Ordinario,LICOCCIA Silvia,F,"ROMA ""Tor Vergata""",,CHIM/07,03/B2,Scienze e Tecnologie Chimiche,2020,03 - Scienze chimiche
Ricercatore,LIMONGELLI Vittorio,M,Napoli Federico II,,CHIM/08,03/D1,Farmacia,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LINCIANO Pasquale,M,PAVIA,,CHIM/08,03/D1,SCIENZE DEL FARMACO,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LIPPARINI Filippo,M,PISA,,CHIM/02,03/A2,CHIMICA E CHIMICA INDUSTRIALE,2020,03 - Scienze chimiche
Ordinario,LIPPOLIS Vito,M,CAGLIARI,,CHIM/03,03/B1,Scienze Chimiche e Geologiche,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LISTORTI Andrea,M,BARI,,CHIM/03,03/B1,CHIMICA,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LITTI Lucio,M,PADOVA,,CHIM/02,03/A2,SCIENZE CHIMICHE - DISC,2020,03 - Scienze chimiche
Associato,LIVRAGHI Stefano,M,TORINO,,CHIM/03,03/B1,Chimica,2020,03 - Scienze chimiche
Ricercatore,LO CELSO Fabrizio,M,PALERMO,,CHIM/02,03/A2,Fisica e Chimica - Emilio Segrè,2020,03 - Scienze chimiche
Associato confermato,LO MEO Paolo Maria Giuseppe,M,PALERMO,,CHIM/06,03/C1,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2020,03 - Scienze chimiche
Associato confermato,LO NOSTRO Pierandrea,M,FIRENZE,,CHIM/02,03/A2,"Chimica ""Ugo Schiff""",2020,03 - Scienze chimiche
Associato,LO PRESTI Leonardo,M,MILANO,,CHIM/02,03/A2,Chimica,2020,03 - Scienze chimiche
Associato confermato,LO SCHIAVO Sandra,F,MESSINA,,CHIM/03,03/B1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2020,03 - Scienze chimiche
Associato confermato,LO STERZO Claudio,M,TERAMO,,CHIM/06,03/C1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2020,03 - Scienze chimiche
Ricercatore,LO TURCO Vincenzo,M,MESSINA,,CHIM/10,03/D1,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOCARDI Federico,M,GENOVA,,CHIM/02,03/A2,CHIMICA E CHIMICA INDUSTRIALE (DCCI),2020,03 - Scienze chimiche
Associato,LOCATELLI Alessandra,F,BOLOGNA,,CHIM/08,03/D1,Farmacia e Biotecnologie,2020,03 - Scienze chimiche
Associato,LOCATELLI Marcello,M,CHIETI-PESCARA,,CHIM/01,03/A1,Farmacia,2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LOCATELLI Monica,F,PIEMONTE ORIENTALE,,CHIM/10,03/D1,SCIENZE DEL FARMACO,2020,03 - Scienze chimiche
Associato,LODOLA Alessio,M,PARMA,,CHIM/08,03/D1,Scienze degli Alimenti e del Farmaco,2020,03 - Scienze chimiche
Associato confermato,LOIODICE Fulvio,M,BARI,,CHIM/08,03/D1,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato,LOISELLE Steven Arthur,M,SIENA,,CHIM/01,03/A1,"Biotecnologie, Chimica e Farmacia",2020,03 - Scienze chimiche
Ricercatore,LOLLI Marco Lucio,M,TORINO,,CHIM/08,03/D1,Scienza e tecnologia del farmaco,2020,03 - Scienze chimiche
Ricercatore,LOMBARDI Andrea,M,PERUGIA,,CHIM/03,03/B1,"CHIMICA, BIOLOGIA E BIOTECNOLOGIE",2020,03 - Scienze chimiche
Ordinario,LOMBARDI Angelina,F,Napoli Federico II,,CHIM/03,03/B1,Scienze Chimiche,2020,03 - Scienze chimiche
Associato confermato,LOMBARDO Giuseppe Marcello,M,CATANIA,,CHIM/03,03/B1,Scienze Chimiche,2020,03 - Scienze chimiche
Associato confermato,LOMBARDO Marco,M,BOLOGNA,,CHIM/06,03/C1,"Chimica ""Giacomo Ciamician""",2020,03 - Scienze chimiche
Ricercatore,LOMBARDO Renato,M,PALERMO,,CHIM/02,03/A2,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOMONACO Tommaso,M,PISA,,CHIM/01,03/A1,CHIMICA E CHIMICA INDUSTRIALE,2020,03 - Scienze chimiche
Ricercatore,LONGHI Mariangela,F,MILANO,,CHIM/02,03/A2,Chimica,2020,03 - Scienze chimiche
Ordinario,LONGO Pasquale,M,SALERNO,,CHIM/03,03/B1,"Chimica e Biologia ""Adolfo Zambelli""",2020,03 - Scienze chimiche
Ordinario,LONGO Savino,M,BARI,,CHIM/03,03/B1,Chimica,2020,03 - Scienze chimiche
Ricercatore,LONGOBARDI Francesco,M,BARI,,CHIM/02,03/A2,Chimica,2020,03 - Scienze chimiche
Ricercatore,LONGOBARDO Luigi,M,Napoli Federico II,,CHIM/06,03/C1,Scienze Chimiche,2020,03 - Scienze chimiche
Associato,LOPALCO Antonio,M,BARI,,CHIM/09,03/D2,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato confermato,LOPEDOTA Angela Assunta,F,BARI,,CHIM/09,03/D2,Farmacia-Scienze del Farmaco,2020,03 - Scienze chimiche
Associato,LOPEZ Francesco,M,MOLISE,,CHIM/02,03/A2,"Agricoltura, Ambiente e Alimenti",2020,03 - Scienze chimiche
Associato confermato,LOSITO Ilario,M,BARI,,CHIM/01,03/A1,Chimica,2020,03 - Scienze chimiche
Associato confermato,LOTTI Nadia,F,BOLOGNA,,CHIM/07,03/B2,"Ingegneria Civile, Chimica, Ambientale e dei Materiali",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),LOVA Paola,F,GENOVA,,CHIM/04,03/C2,CHIMICA E CHIMICA INDUSTRIALE (DCCI),2020,03 - Scienze chimiche
Ricercatore,LUBINU Giuseppe,M,SASSARI,,CHIM/03,03/B1,Chimica e Farmacia,2020,03 - Scienze chimiche
Ricercatore,LUCARELLI Carlo,M,INSUBRIA,,CHIM/04,03/C2,Scienza e Alta Tecnologia,2020,03 - Scienze chimiche
Ordinario,LUCARINI Marco,M,BOLOGNA,,CHIM/06,03/C1,"Chimica ""Giacomo Ciamician""",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUCARINI Simone,M,Urbino Carlo Bo,,CHIM/08,03/D1,SCIENZE BIOMOLECOLARI (DISB),2020,03 - Scienze chimiche
Associato,LUCCI Paolo,M,UDINE,,CHIM/10,03/D1,"Scienze AgroAlimentari, Ambientali e Animali",2020,03 - Scienze chimiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),LUCEJKO Jeannette Jacqueline,F,PISA,,CHIM/01,03/A1,CHIMICA E CHIMICA INDUSTRIALE,2020,03 - Scienze chimiche
