,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
12267,Ricercatore,PASSAMONTI Sabina,F,TRIESTE,,BIO/10,05/E1,Scienze della Vita,2016,05 - Scienze biologiche
12268,Associato,PASSANI Maria Beatrice,F,FIRENZE,,BIO/14,05/G1,Scienze della Salute (DSS),2016,05 - Scienze biologiche
12269,Ordinario,PASSARINO Giuseppe,M,della CALABRIA,,BIO/18,05/I1,"Biologia, Ecologia e Scienze della Terra - DiBEST",2016,05 - Scienze biologiche
12270,Ricercatore,PASSARO Fabiana,F,Napoli Federico II,,BIO/10,05/E1,Medicina Molecolare e Biotecnologie Mediche,2016,05 - Scienze biologiche
12271,Ordinario,PASSI Alberto Giuseppe,M,INSUBRIA,,BIO/10,05/E1,Scienze Chirurgiche e Morfologiche,2016,05 - Scienze biologiche
12272,Ricercatore,PASTERIS Andrea,M,BOLOGNA,,BIO/07,05/C1,"Scienze Biologiche, Geologiche e Ambientali",2016,05 - Scienze biologiche
12273,Associato confermato,PASTORE Donato,M,FOGGIA,,BIO/04,05/A2,"SCIENZE AGRARIE, DEGLI ALIMENTI E DELL'AMBIENTE",2016,05 - Scienze biologiche
12274,Ordinario,PASTORE Lucio,M,Napoli Federico II,,BIO/12,05/E3,Medicina Molecolare e Biotecnologie Mediche,2016,05 - Scienze biologiche
12275,Associato confermato,PASTORIS Ornella,F,PAVIA,,BIO/14,05/G1,"BIOLOGIA E BIOTECNOLOGIE ""Lazzaro Spallanzani""",2016,05 - Scienze biologiche
12276,Associato confermato,PASTRES Roberto,M,"""Ca' Foscari"" VENEZIA",,BIO/07,05/C1,"Scienze Ambientali, Informatica e Statistica",2016,05 - Scienze biologiche
12277,Associato confermato,PATACCHIOLI Francesca Romana,F,"ROMA ""La Sapienza""",,BIO/14,05/G1,"Fisiologia e farmacologia ""Vittorio Erspamer""",2016,05 - Scienze biologiche
12278,Ordinario,PATARNELLO Tomaso,M,PADOVA,,BIO/05,05/B1,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2016,05 - Scienze biologiche
12279,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PATERNITI Irene,F,MESSINA,,BIO/14,05/G1,"SCIENZE CHIMICHE, BIOLOGICHE, FARMACEUTICHE ED AMBIENTALI",2016,05 - Scienze biologiche
12280,Ricercatore,PATERNOSTRO Ferdinando,M,FIRENZE,,BIO/16,05/H1,Medicina Sperimentale e Clinica,2016,05 - Scienze biologiche
12281,Ordinario,PATRIGNANI Paola,F,CHIETI-PESCARA,,BIO/14,05/G1,"Neuroscienze, imaging e scienze cliniche",2016,05 - Scienze biologiche
12282,Associato confermato,PATRONE Mauro,M,PIEMONTE ORIENTALE,,BIO/10,05/E1,Scienze e Innovazione Tecnologica (DISIT),2016,05 - Scienze biologiche
12283,Associato,PATRUNO Antonia,F,CHIETI-PESCARA,,BIO/13,05/F1,Medicina e scienze dell'invecchiamento,2016,05 - Scienze biologiche
12284,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PATRUSSI Laura,F,SIENA,,BIO/11,05/E2,SCIENZE DELLA VITA,2016,05 - Scienze biologiche
12285,Ricercatore,PAURA Bruno,M,MOLISE,,BIO/03,05/A1,"Agricoltura, Ambiente e Alimenti",2016,05 - Scienze biologiche
12286,Ricercatore,PAVAN Gianni,M,PAVIA,,BIO/07,05/C1,SCIENZE DELLA TERRA E DELL'AMBIENTE,2016,05 - Scienze biologiche
12287,Associato confermato,PAVESI Angelo,M,PARMA,,BIO/18,05/I1,BIOSCIENZE,2016,05 - Scienze biologiche
12288,Associato,PAVONE Luigi Michele,M,Napoli Federico II,,BIO/10,05/E1,Medicina Molecolare e Biotecnologie Mediche,2016,05 - Scienze biologiche
12289,Ordinario,PAVONE Pietro,M,CATANIA,,BIO/02,05/A1,"Scienze Biologiche, Geologiche e Ambientali",2016,05 - Scienze biologiche
12290,Associato confermato,PAZZAGLI Luigia,F,FIRENZE,,BIO/10,05/E1,Scienze Biomediche Sperimentali e Cliniche 'Mario Serio',2016,05 - Scienze biologiche
12291,Ordinario,PAZZAGLI Mario,M,FIRENZE,,BIO/12,05/E3,Scienze Biomediche Sperimentali e Cliniche 'Mario Serio',2016,05 - Scienze biologiche
12292,Ricercatore,PAZZANI Carlo,M,BARI,,BIO/19,05/I2,Biologia,2016,05 - Scienze biologiche
12293,Ordinario,PE' Mario Enrico,M,Scuola Superiore Sant'Anna,,BIO/18,05/I1,Istituto di Scienze della Vita,2016,05 - Scienze biologiche
12294,Ricercatore,PEANA Alessandra Tiziana,F,SASSARI,,BIO/14,05/G1,Chimica e Farmacia,2016,05 - Scienze biologiche
12295,Ricercatore,PECCENINI Simonetta,F,GENOVA,,BIO/02,05/A1,"Scienze della terra, dell'ambiente e della vita (DISTAV)",2016,05 - Scienze biologiche
12296,Ricercatore,PECCHIARI Matteo Maria,M,MILANO,,BIO/09,05/D1,Fisiopatologia medico-chirurgica e dei trapianti,2016,05 - Scienze biologiche
12297,Ordinario,PEDATA Felicita,F,FIRENZE,,BIO/14,05/G1,"Neuroscienze, Psicologia, Area del Farmaco e Salute del Bambino (NEUROFARBA)",2016,05 - Scienze biologiche
12298,Associato confermato,PEDERSEN Jens Zacho,M,"ROMA ""Tor Vergata""",,BIO/10,05/E1,Biologia,2016,05 - Scienze biologiche
12299,Associato confermato,PEDERZOLI Aurora,F,MODENA e REGGIO EMILIA,,BIO/06,05/B2,Scienze della vita,2016,05 - Scienze biologiche
12300,Ordinario,PEDONE Paolo Vincenzo,M,"CAMPANIA - ""L. VANVITELLI""",,BIO/10,05/E1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2016,05 - Scienze biologiche
12301,Associato,PELICCI Giuliana,F,PIEMONTE ORIENTALE,,BIO/11,05/E2,Medicina Traslazionale,2016,05 - Scienze biologiche
12302,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PELIN Marco,M,TRIESTE,,BIO/14,05/G1,SCIENZE DELLA VITA,2016,05 - Scienze biologiche
12303,Ordinario,PELLEGRINI Graziella,F,MODENA e REGGIO EMILIA,,BIO/13,05/F1,"Chirurgico, medico, odontoiatrico e di scienze morfologiche con interesse trapiantologico, oncologico e di medicina rigenerativa",2016,05 - Scienze biologiche
12304,Associato,PELLEGRINI Silvia,F,PISA,,BIO/12,05/E3,MEDICINA CLINICA E SPERIMENTALE,2016,05 - Scienze biologiche
12305,Associato confermato,PELLEGRINI-GIAMPIETRO Domenico Edoardo,M,FIRENZE,,BIO/14,05/G1,Scienze della Salute (DSS),2016,05 - Scienze biologiche
12306,Ricercatore,PELLEGRINO Daniela,F,della CALABRIA,,BIO/09,05/D1,"Biologia, Ecologia e Scienze della Terra - DiBEST",2016,05 - Scienze biologiche
12307,Ricercatore,PELLEGRINO Giuseppe,M,della CALABRIA,,BIO/01,05/A1,"Biologia, Ecologia e Scienze della Terra - DiBEST",2016,05 - Scienze biologiche
12308,Associato,PELLEGRINO Maria Antonietta,F,PAVIA,,BIO/09,05/D1,MEDICINA MOLECOLARE,2016,05 - Scienze biologiche
12309,Associato confermato,PELLICCIA Franca,F,"ROMA ""La Sapienza""",,BIO/18,05/I1,"Biologia e biotecnologie ""Charles Darwin""",2016,05 - Scienze biologiche
12310,Associato,PELLICIOLI Achille,M,MILANO,,BIO/11,05/E2,Bioscienze,2016,05 - Scienze biologiche
12311,Associato,PENNA Antonella,F,Urbino Carlo Bo,,BIO/07,05/C1,Scienze Biomolecolari (DISB),2016,05 - Scienze biologiche
12312,Associato,PENNA Claudia,F,TORINO,,BIO/09,05/D1,Scienze cliniche e biologiche,2016,05 - Scienze biologiche
12313,Ricercatore,PENNATI Roberta,F,MILANO,,BIO/05,05/B1,Bioscienze,2016,05 - Scienze biologiche
12314,Associato confermato,PENNELLI Alfonso,M,CHIETI-PESCARA,,BIO/12,05/E3,"Scienze Mediche, Orali e Biotecnologiche",2016,05 - Scienze biologiche
12315,Associato,PENNUTO Maria,F,TRENTO,,BIO/11,05/E2,Centro di Biologia Integrata,2016,05 - Scienze biologiche
12316,Associato confermato,PERACCHI Alessio,M,PARMA,,BIO/10,05/E1,BIOSCIENZE,2016,05 - Scienze biologiche
12317,Ordinario,PERATA Pierdomenico Maria,M,Scuola Superiore Sant'Anna,,BIO/04,05/A2,Istituto di Scienze della Vita,2016,05 - Scienze biologiche
12318,Ricercatore,PERAZZONE Anna,F,TORINO,,BIO/05,05/B1,Scienze della vita e biologia dei sistemi,2016,05 - Scienze biologiche
12319,Ordinario,PERCIAVALLE Vincenzo,M,CATANIA,,BIO/09,05/D1,SCIENZE BIOMEDICHE E BIOTECNOLOGICHE,2016,05 - Scienze biologiche
12320,Associato confermato,PERCUDANI Riccardo,M,PARMA,,BIO/10,05/E1,BIOSCIENZE,2016,05 - Scienze biologiche
12321,Ricercatore,PERDUCA Massimiliano,M,VERONA,,BIO/11,05/E2,Biotecnologie,2016,05 - Scienze biologiche
12322,Associato,PEREGO Carla,F,MILANO,,BIO/09,05/D1,Scienze farmacologiche e biomolecolari,2016,05 - Scienze biologiche
12323,Ordinario,PERETTO Carlo,M,FERRARA,,BIO/08,05/B1,Studi umanistici,2016,05 - Scienze biologiche
12324,Ordinario,PERETTO Paolo Marcello,M,TORINO,,BIO/06,05/B2,Scienze della vita e biologia dei sistemi,2016,05 - Scienze biologiche
12325,Ricercatore,PERGOLIZZI Barbara,F,TORINO,,BIO/13,05/F1,Scienze cliniche e biologiche,2016,05 - Scienze biologiche
12326,Ricercatore,PERGOLIZZI Simona,F,MESSINA,,BIO/16,05/H1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2016,05 - Scienze biologiche
12327,Associato,PERILLI Mariagrazia,F,L'AQUILA,,BIO/12,05/E3,Scienze cliniche applicate e biotecnologiche,2016,05 - Scienze biologiche
12328,Ricercatore,PERIN Paola,F,PAVIA,,BIO/09,05/D1,SCIENZE DEL SISTEMA NERVOSO E DEL COMPORTAMENTO,2016,05 - Scienze biologiche
12329,Ricercatore,PERINI Claudia,F,SIENA,,BIO/02,05/A1,Scienze della Vita,2016,05 - Scienze biologiche
12330,Ordinario,PERINI Giovanni,M,BOLOGNA,,BIO/18,05/I1,Farmacia e Biotecnologie,2016,05 - Scienze biologiche
12331,Associato confermato,PERINI Renza,F,BRESCIA,,BIO/09,05/D1,SCIENZE CLINICHE E SPERIMENTALI,2016,05 - Scienze biologiche
12332,Associato confermato,PERISSIN Laura,F,UDINE,,BIO/14,05/G1,Scienze Mediche e Biologiche,2016,05 - Scienze biologiche
12333,Ricercatore,PERITO Brunella,F,FIRENZE,,BIO/19,05/I2,Biologia (BIO),2016,05 - Scienze biologiche
12334,Ricercatore,PERLETTI Gianpaolo,M,INSUBRIA,,BIO/14,05/G1,Biotecnologie e Scienze della Vita,2016,05 - Scienze biologiche
12335,Associato,PERLUIGI Marzia,F,"ROMA ""La Sapienza""",,BIO/10,05/E1,"Scienze biochimiche ""Alessandro Rossi Fanelli""",2016,05 - Scienze biologiche
12336,Ricercatore,PERNICE Ida,F,MESSINA,,BIO/18,05/I1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2016,05 - Scienze biologiche
12337,Ordinario,PEROTTO Silvia,F,TORINO,,BIO/01,05/A1,Scienze della vita e biologia dei sistemi,2016,05 - Scienze biologiche
12338,Associato confermato,PERRA Maria Teresa,F,CAGLIARI,,BIO/16,05/H1,Scienze Biomediche,2016,05 - Scienze biologiche
12339,Ordinario,PERRIS Roberto,M,PARMA,,BIO/06,05/B2,BIOSCIENZE,2016,05 - Scienze biologiche
12340,Ordinario,PERRONE CAPANO Carla,F,Napoli Federico II,,BIO/09,05/D1,Farmacia,2016,05 - Scienze biologiche
12341,Ordinario,PERROTEAU Isabelle,F,TORINO,,BIO/13,05/F1,Scienze cliniche e biologiche,2016,05 - Scienze biologiche
12342,Associato confermato,PERROTTA Carla,F,SALENTO,,BIO/13,05/F1,Scienze e Tecnologie Biologiche ed Ambientali,2016,05 - Scienze biologiche
12343,Associato confermato,PERSIANI Anna Maria,F,"ROMA ""La Sapienza""",,BIO/03,05/A1,Biologia ambientale,2016,05 - Scienze biologiche
12344,Associato confermato,PERSICHETTI Francesca,F,PIEMONTE ORIENTALE,,BIO/18,05/I1,Scienze della Salute,2016,05 - Scienze biologiche
12345,Ricercatore,PERSICHILLI Silvia,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/12,05/E3,BIOCHIMICA E BIOCHIMICA CLINICA,2016,05 - Scienze biologiche
12346,Associato,PERSICHINI Tiziana,F,ROMA TRE,,BIO/06,05/B2,Scienze,2016,05 - Scienze biologiche
12347,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PERTINHEZ Thelma,F,PARMA,,BIO/10,05/E1,MEDICINA E CHIRURGIA,2016,05 - Scienze biologiche
12348,Ordinario,PERUCCA Emilio,M,PAVIA,,BIO/14,05/G1,MEDICINA INTERNA E TERAPIA MEDICA,2016,05 - Scienze biologiche
12349,Associato,PERUZZI Lorenzo,M,PISA,,BIO/02,05/A1,BIOLOGIA,2016,05 - Scienze biologiche
12350,Ricercatore,PES Giovanni Mario,M,SASSARI,,BIO/12,05/E3,Medicina Clinica e Sperimentale,2016,05 - Scienze biologiche
12351,Associato,PESARESI Paolo,M,MILANO,,BIO/18,05/I1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2016,05 - Scienze biologiche
12352,Ricercatore,PESCE Vito,M,BARI,,BIO/10,05/E1,"Bioscienze, Biotecnologie e Biofarmaceutica",2016,05 - Scienze biologiche
12353,Ricercatore,PESHKOVA Evgeniya,F,GENOVA,,BIO/10,05/E1,Medicina sperimentale (DIMES),2016,05 - Scienze biologiche
12354,Ordinario,PESOLE Graziano,M,BARI,,BIO/11,05/E2,"Bioscienze, Biotecnologie e Biofarmaceutica",2016,05 - Scienze biologiche
12355,Associato confermato,PESSANI Daniela,F,TORINO,,BIO/05,05/B1,Scienze della vita e biologia dei sistemi,2016,05 - Scienze biologiche
12356,Associato confermato,PESSIA Mauro,M,PERUGIA,,BIO/09,05/D1,MEDICINA SPERIMENTALE,2016,05 - Scienze biologiche
12357,Ricercatore,PESSINA Federica,F,SIENA,,BIO/09,05/D1,Medicina Molecolare e dello Sviluppo,2016,05 - Scienze biologiche
12358,Associato confermato,PESSIONE Enrica,F,TORINO,,BIO/10,05/E1,Scienze della vita e biologia dei sistemi,2016,05 - Scienze biologiche
12359,Ordinario,PESTARINO Mario,M,GENOVA,,BIO/06,05/B2,"Scienze della terra, dell'ambiente e della vita (DISTAV)",2016,05 - Scienze biologiche
12360,Ricercatore,PETRAGLIA Alessandro,M,PARMA,,BIO/03,05/A1,BIOSCIENZE,2016,05 - Scienze biologiche
12361,Associato,PETRELLA Antonello,M,SALERNO,,BIO/14,05/G1,Farmacia,2016,05 - Scienze biologiche
12362,Ricercatore,PETRELLI Cristina,F,CAMERINO,,BIO/09,05/D1,SCUOLA DI SCIENZE DEL FARMACO E DEI PRODOTTI DELLA SALUTE,2016,05 - Scienze biologiche
12363,Ricercatore,PETRILLO Mario,M,GENOVA,,BIO/07,05/C1,"Scienze della terra, dell'ambiente e della vita (DISTAV)",2016,05 - Scienze biologiche
12364,Associato,PETRONI Giulio,M,PISA,,BIO/05,05/B1,BIOLOGIA,2016,05 - Scienze biologiche
12365,Associato,PETRONI Katia,F,MILANO,,BIO/18,05/I1,Bioscienze,2016,05 - Scienze biologiche
12366,Associato,PETROSILLO Irene,F,SALENTO,,BIO/07,05/C1,Scienze e Tecnologie Biologiche ed Ambientali,2016,05 - Scienze biologiche
12367,Ricercatore,PETRUCCI Giovanna,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/14,05/G1,FARMACOLOGIA,2016,05 - Scienze biologiche
12368,Ordinario,PETRUCCIOLI Maurizio,M,TUSCIA,,BIO/19,05/I2,"Innovazione nei sistemi biologici, agroalimentari e forestali",2016,05 - Scienze biologiche
12369,Ricercatore,PETRUSSA Elisa,F,UDINE,,BIO/04,05/A2,"Scienze AgroAlimentari, Ambientali e Animali",2016,05 - Scienze biologiche
12370,Associato confermato,PETRUZZELLA Vittoria,F,BARI,,BIO/11,05/E2,"Scienze Mediche di Base, Neuroscienze ed Organi di Senso",2016,05 - Scienze biologiche
12371,Ordinario,PETTENER Davide,M,BOLOGNA,,BIO/08,05/B1,"Scienze Biologiche, Geologiche e Ambientali",2016,05 - Scienze biologiche
12372,Associato confermato,PEZZETTI Furio,M,BOLOGNA,,BIO/17,05/H2,"Medicina Specialistica, Diagnostica e Sperimentale",2016,05 - Scienze biologiche
12373,Ricercatore,PEZZI Giovanna,F,BOLOGNA,,BIO/03,05/A1,"Scienze Biologiche, Geologiche e Ambientali",2016,05 - Scienze biologiche
12374,Ordinario,PEZZI Vincenzo,M,della CALABRIA,,BIO/13,05/F1,Farmacia e Scienze della Salute e della Nutrizione - DFSSN,2016,05 - Scienze biologiche
12375,Ordinario,PIACENTE Sonia,F,SALERNO,,BIO/15,05/A1,Farmacia,2016,05 - Scienze biologiche
12376,Ricercatore,PIACENTINI Lucia,F,"ROMA ""La Sapienza""",,BIO/18,05/I1,"Biologia e biotecnologie ""Charles Darwin""",2016,05 - Scienze biologiche
12377,Ricercatore,PIACENTINI Maria Piera,F,Urbino Carlo Bo,,BIO/10,05/E1,Scienze Biomolecolari (DISB),2016,05 - Scienze biologiche
12378,Ordinario,PIACENTINI Mauro,M,"ROMA ""Tor Vergata""",,BIO/06,05/B2,Biologia,2016,05 - Scienze biologiche
12379,Ricercatore,PIACENTINI Roberto,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/09,05/D1,FISIOLOGIA UMANA,2016,05 - Scienze biologiche
12380,Associato confermato,PIANETTI Anna,F,Urbino Carlo Bo,,BIO/19,05/I2,Scienze Biomolecolari (DISB),2016,05 - Scienze biologiche
12381,Ordinario,PIATTI Elena,F,Urbino Carlo Bo,,BIO/10,05/E1,Scienze Biomolecolari (DISB),2016,05 - Scienze biologiche
12382,Ordinario,PIAZZESI Gabriella,F,FIRENZE,,BIO/09,05/D1,Biologia (BIO),2016,05 - Scienze biologiche
12383,Associato confermato,PICA Alessandra,F,Napoli Federico II,,BIO/06,05/B2,Biologia,2016,05 - Scienze biologiche
12384,Ricercatore,PICARDI Ernesto,M,BARI,,BIO/11,05/E2,"Bioscienze, Biotecnologie e Biofarmaceutica",2016,05 - Scienze biologiche
12385,Associato confermato,PICARIELLO Orfeo Lucio Antonio,M,Napoli Federico II,,BIO/06,05/B2,Biologia,2016,05 - Scienze biologiche
12386,Ricercatore,PICCHIETTI Simona,F,TUSCIA,,BIO/05,05/B1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2016,05 - Scienze biologiche
12387,Associato confermato,PICCIARELLI Piero,M,PISA,,BIO/04,05/A2,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2016,05 - Scienze biologiche
12388,Associato confermato,PICCININI Marco,M,TORINO,,BIO/10,05/E1,Oncologia,2016,05 - Scienze biologiche
12389,Ordinario,PICCOLI Claudia,F,FOGGIA,,BIO/10,05/E1,MEDICINA CLINICA E SPERIMENTALE,2016,05 - Scienze biologiche
12390,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PICCOLI Giovanni,M,TRENTO,,BIO/09,05/D1,CENTRO DI BIOLOGIA INTEGRATA,2016,05 - Scienze biologiche
12391,Ricercatore,PICCOLI Giovanni,M,Urbino Carlo Bo,,BIO/10,05/E1,Scienze Biomolecolari (DISB),2016,05 - Scienze biologiche
12392,Ordinario,PICCOLI Renata,F,Napoli Federico II,,BIO/10,05/E1,Scienze Chimiche,2016,05 - Scienze biologiche
12393,Ordinario,PICCOLO Stefano,M,PADOVA,,BIO/11,05/E2,MEDICINA MOLECOLARE - DMM,2016,05 - Scienze biologiche
12394,Ricercatore,PICHIRI Giuseppina,F,CAGLIARI,,BIO/13,05/F1,Scienze Chirurgiche,2016,05 - Scienze biologiche
12395,Ricercatore,PICONE Rosa Maria,F,MESSINA,,BIO/02,05/A1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2016,05 - Scienze biologiche
12396,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PIEGARI Elena,F,"CAMPANIA - ""L. VANVITELLI""",,BIO/14,05/G1,MEDICINA SPERIMENTALE,2016,05 - Scienze biologiche
12397,Ordinario,PIERANTONI Riccardo,M,"CAMPANIA - ""L. VANVITELLI""",,BIO/13,05/F1,MEDICINA SPERIMENTALE,2016,05 - Scienze biologiche
12398,Ricercatore,PIERCE Simon,M,MILANO,,BIO/03,05/A1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2016,05 - Scienze biologiche
12399,Associato,PIERNO Sabata,F,BARI,,BIO/14,05/G1,Farmacia-Scienze del Farmaco,2016,05 - Scienze biologiche
12400,Ordinario,PIERONI Andrea,M,SCIENZE GASTRONOMICHE,Scienze Gastronomiche,BIO/03,05/A1,UNIVERSITA' DEGLI STUDI DI SCIENZE GASTRONOMICHE,2016,05 - Scienze biologiche
12401,Ricercatore,PIERRI Ciro Leonardo,M,BARI,,BIO/10,05/E1,"Bioscienze, Biotecnologie e Biofarmaceutica",2016,05 - Scienze biologiche
12402,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PIERSANTI Silvana,F,PERUGIA,,BIO/05,05/B1,"CHIMICA, BIOLOGIA E BIOTECNOLOGIE",2016,05 - Scienze biologiche
12403,Associato confermato,PIERVITTORI Rosanna,F,TORINO,,BIO/03,05/A1,Scienze della vita e biologia dei sistemi,2016,05 - Scienze biologiche
12404,Ricercatore,PIETRANGELI Paola,F,"ROMA ""La Sapienza""",,BIO/10,05/E1,"Scienze biochimiche ""Alessandro Rossi Fanelli""",2016,05 - Scienze biologiche
12405,Associato,PIETRANGELO Tiziana,F,CHIETI-PESCARA,,BIO/09,05/D1,"Neuroscienze, imaging e scienze cliniche",2016,05 - Scienze biologiche
12406,Ricercatore,PIETRINI Grazia,F,MILANO,,BIO/14,05/G1,Biotecnologie mediche e medicina traslazionale,2016,05 - Scienze biologiche
12407,Ordinario,PIETRINI Pietro,M,Scuola IMT Alti Studi LUCCA,Altre Strutture,BIO/12,05/E3,COMPUTER SCIENCE AND APPLICATIONS,2016,05 - Scienze biologiche
12408,Ordinario,PIETROBON Daniela,F,PADOVA,,BIO/09,05/D1,SCIENZE BIOMEDICHE - DSB,2016,05 - Scienze biologiche
12409,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PIETROCOLA Giampiero,M,PAVIA,,BIO/10,05/E1,MEDICINA MOLECOLARE,2016,05 - Scienze biologiche
12410,Associato,PIGNATARO Giuseppe,M,Napoli Federico II,,BIO/14,05/G1,Neuroscienze e Scienze Riproduttive ed Odontostomatologiche,2016,05 - Scienze biologiche
12411,Associato confermato,PIGNATTI Carla,F,BOLOGNA,,BIO/10,05/E1,Scienze Biomediche e Neuromotorie,2016,05 - Scienze biologiche
12412,Ordinario,PILASTRO Andrea Augusto,M,PADOVA,,BIO/05,05/B1,BIOLOGIA (DiBio),2016,05 - Scienze biologiche
12413,Ricercatore,PILUDU Marco,M,CAGLIARI,,BIO/16,05/H1,Scienze Biomediche,2016,05 - Scienze biologiche
12414,Ricercatore,PINELLI Claudia,F,"CAMPANIA - ""L. VANVITELLI""",,BIO/05,05/B1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2016,05 - Scienze biologiche
12415,Associato,PINI Alessandro,M,SIENA,,BIO/10,05/E1,Biotecnologie Mediche,2016,05 - Scienze biologiche
12416,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),PINI Alessandro,M,FIRENZE,,BIO/17,05/H2,MEDICINA SPERIMENTALE E CLINICA,2016,05 - Scienze biologiche
12417,Associato confermato,PINI Luigi Alberto,M,MODENA e REGGIO EMILIA,,BIO/14,05/G1,"Medicina diagnostica, clinica e di sanità pubblica",2016,05 - Scienze biologiche
12418,Ricercatore,PINNA Christian,M,MILANO,,BIO/15,05/A1,Scienze farmacologiche e biomolecolari,2016,05 - Scienze biologiche
12419,Ricercatore,PINNA Maurizio,M,SALENTO,,BIO/07,05/C1,Scienze e Tecnologie Biologiche ed Ambientali,2016,05 - Scienze biologiche
12420,Ordinario,PINOTTI Mirko,M,FERRARA,,BIO/11,05/E2,Scienze della vita e biotecnologie,2016,05 - Scienze biologiche
12421,Ricercatore,PINTAUDI Anna Maria,F,PALERMO,,BIO/10,05/E1,"Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche",2016,05 - Scienze biologiche
12422,Ordinario,PINTO Aldo,M,SALERNO,,BIO/14,05/G1,Farmacia,2016,05 - Scienze biologiche
12423,Associato confermato,PINTO Gabriele,M,Napoli Federico II,,BIO/01,05/A1,Biologia,2016,05 - Scienze biologiche
12424,Associato confermato,PINTORE Giorgio Antonio Mario,M,SASSARI,,BIO/15,05/A1,Chimica e Farmacia,2016,05 - Scienze biologiche
12425,Associato confermato,PINTUS Gianfranco,M,SASSARI,,BIO/10,05/E1,Scienze Biomediche,2016,05 - Scienze biologiche
12426,Associato,PINZANI Pamela,F,FIRENZE,,BIO/12,05/E3,Scienze Biomediche Sperimentali e Cliniche 'Mario Serio',2016,05 - Scienze biologiche
12427,Associato confermato,PIOMBONI Paola,F,SIENA,,BIO/13,05/F1,Medicina Molecolare e dello Sviluppo,2016,05 - Scienze biologiche
12428,Associato,PIOVAN Anna,F,PADOVA,,BIO/15,05/A1,SCIENZE DEL FARMACO - DSF,2016,05 - Scienze biologiche
12429,Ricercatore,PIOVANI Giovanna,F,BRESCIA,,BIO/13,05/F1,MEDICINA MOLECOLARE E TRASLAZIONALE,2016,05 - Scienze biologiche
12430,Associato confermato,PIRAINO Stefano,M,SALENTO,,BIO/05,05/B1,Scienze e Tecnologie Biologiche ed Ambientali,2016,05 - Scienze biologiche
12431,Ricercatore,PIRASTRU Monica,F,SASSARI,,BIO/10,05/E1,Scienze Biomediche,2016,05 - Scienze biologiche
12432,Ricercatore,PIREDDA Lucia,F,"ROMA ""Tor Vergata""",,BIO/06,05/B2,Biologia,2016,05 - Scienze biologiche
12433,Ricercatore,PIRINI Maurizio,M,BOLOGNA,,BIO/10,05/E1,Scienze Mediche Veterinarie,2016,05 - Scienze biologiche
12434,Associato confermato,PIRINO Alessio Salvatore,M,SASSARI,,BIO/16,05/H1,Scienze Biomediche,2016,05 - Scienze biologiche
12435,Ordinario,PIRO Gabriella,F,SALENTO,,BIO/03,05/A1,Scienze e Tecnologie Biologiche ed Ambientali,2016,05 - Scienze biologiche
12436,Ricercatore,PIRO Maria Cristina,F,"ROMA ""Tor Vergata""",,BIO/11,05/E2,Medicina Sperimentale e Chirurgia,2016,05 - Scienze biologiche
12437,Ricercatore,PIRODDI Nicoletta,F,FIRENZE,,BIO/09,05/D1,Medicina Sperimentale e Clinica,2016,05 - Scienze biologiche
12438,Ricercatore,PISANI Antonina Maria,F,MESSINA,,BIO/17,05/H2,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2016,05 - Scienze biologiche
12439,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),PISANI Francesco,M,BARI,,BIO/09,05/D1,"BIOSCIENZE, BIOTECNOLOGIE E BIOFARMACEUTICA",2016,05 - Scienze biologiche
