,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
13973,Ricercatore,ATTANASIO Antonio,M,"ROMA ""Tor Vergata""",,MED/09,06/B1,Medicina dei sistemi,2015,06 - Scienze mediche
13974,Ricercatore,ATTANASIO Monica,F,FIRENZE,,MED/46,06/N1,Medicina Sperimentale e Clinica,2015,06 - Scienze mediche
13975,Ordinario,ATTENA Francesco,M,"CAMPANIA - ""L. VANVITELLI""",,MED/42,06/M1,MEDICINA SPERIMENTALE,2015,06 - Scienze mediche
13976,Ricercatore,ATTENE Federico,M,SASSARI,,MED/18,06/C1,"Scienze Chirurgiche, Microchirurgiche e Mediche",2015,06 - Scienze mediche
13977,Associato,ATTI Anna Rita,F,BOLOGNA,,MED/25,06/D5,Scienze Biomediche e Neuromotorie,2015,06 - Scienze mediche
13978,Ordinario,ATTILI Adolfo Francesco,M,"ROMA ""La Sapienza""",,MED/12,06/D4,Medicina clinica,2015,06 - Scienze mediche
13979,Ricercatore,ATTILIA Maria Luisa,F,"ROMA ""La Sapienza""",,MED/09,06/B1,Medicina clinica,2015,06 - Scienze mediche
13980,Ricercatore,ATZORI Laura,F,CAGLIARI,,MED/35,06/D4,Scienze Mediche Mario Aresu,2015,06 - Scienze mediche
13981,Associato confermato,ATZORI Luigi,M,CAGLIARI,,MED/05,06/A2,Scienze Biomediche,2015,06 - Scienze mediche
13982,Ricercatore,AURELLO Paolo,M,"ROMA ""La Sapienza""",,MED/18,06/C1,Scienze medico-chirurgiche e di Medicina traslazionale,2015,06 - Scienze mediche
13983,Associato confermato,AURICCHIO Alberto,M,Napoli Federico II,,MED/03,06/A1,Scienze Mediche Traslazionali,2015,06 - Scienze mediche
13984,Ricercatore,AURICCHIO Luigi,M,Napoli Federico II,,MED/35,06/D4,Medicina Clinica e Chirurgia,2015,06 - Scienze mediche
13985,Ricercatore,AURICCHIO Renata,F,Napoli Federico II,,MED/38,06/G1,Scienze Mediche Traslazionali,2015,06 - Scienze mediche
13986,Ordinario,AURILIO Caterina,F,"CAMPANIA - ""L. VANVITELLI""",,MED/41,06/L1,"SCIENZE ANESTESIOLOGICHE, CHIRURGICHE E DELL'EMERGENZA",2015,06 - Scienze mediche
13987,Associato confermato,AUSIELLO Pietro,M,Napoli Federico II,,MED/28,06/F1,Neuroscienze e Scienze Riproduttive ed Odontostomatologiche,2015,06 - Scienze mediche
13988,Ricercatore,AUSONI Simonetta,F,PADOVA,,MED/04,06/A2,SCIENZE BIOMEDICHE - DSB,2015,06 - Scienze mediche
13989,Ricercatore,AUTELITANO Alessandro,M,MILANO,,MED/30,06/F2,Scienze della salute,2015,06 - Scienze mediche
13990,Ricercatore,AUTELLI Riccardo,M,TORINO,,MED/04,06/A2,Scienze cliniche e biologiche,2015,06 - Scienze mediche
13991,Ricercatore,AUTORE Camillo,M,"ROMA ""La Sapienza""",,MED/11,06/D1,Medicina clinica e molecolare,2015,06 - Scienze mediche
13992,Ricercatore,AUTORINO Riccardo,M,"CAMPANIA - ""L. VANVITELLI""",,MED/24,06/E2,"DIPARTIMENTO DELLA DONNA, DEL BAMBINO E DI CHIRURGIA GENERALE E SPECIALISTICA",2015,06 - Scienze mediche
13993,Ordinario,AUXILIA Francesco,M,MILANO,,MED/42,06/M1,Scienze biomediche per la salute,2015,06 - Scienze mediche
13994,Associato confermato,AVAGNINA Paolo,M,TORINO,,MED/09,06/B1,Scienze cliniche e biologiche,2015,06 - Scienze mediche
13995,Ordinario,AVANZI Gian Carlo,M,PIEMONTE ORIENTALE,,MED/09,06/B1,Medicina Traslazionale,2015,06 - Scienze mediche
13996,Ricercatore,AVATANEO Giuseppe,M,CAGLIARI,,MED/44,06/M2,"Sanità pubblica, Medicina clinica e Molecolare",2015,06 - Scienze mediche
13997,Ordinario,AVATO Francesco Maria,M,FERRARA,,MED/43,06/M2,Scienze mediche,2015,06 - Scienze mediche
13998,Associato confermato,AVENIA Nicola,M,PERUGIA,,MED/18,06/C1,SCIENZE CHIRURGICHE E BIOMEDICHE,2015,06 - Scienze mediche
13999,Ricercatore,AVENTAGGIATO Lucia,F,BARI,,MED/43,06/M2,"Dipartimento ""Interdisciplinare di Medicina (DIM)""",2015,06 - Scienze mediche
14000,Ordinario,AVERNA Maurizio,M,PALERMO,,MED/09,06/B1,Biomedico di Medicina Interna e Specialistica (DIBIMIS),2015,06 - Scienze mediche
14001,Associato,AVERSA Antonio,M,CATANZARO,,MED/13,06/D2,Medicina Sperimentale e Clinica,2015,06 - Scienze mediche
14002,Ordinario,AVERSA Franco,M,PARMA,,MED/15,06/D3,MEDICINA CLINICA E SPERIMENTALE,2015,06 - Scienze mediche
14003,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),AVERSA Tommaso,M,MESSINA,,MED/38,06/G1,"PATOLOGIA UMANA DELL'ADULTO E DELL'ETÀ EVOLUTIVA "" G.BARRESI""",2015,06 - Scienze mediche
14004,Ricercatore,AVEZZA Federica Maria Paola,F,MILANO-BICOCCA,,MED/46,06/N1,MEDICINA E CHIRURGIA (School of Medicine and Surgery),2015,06 - Scienze mediche
14005,Ordinario,AVITABILE Teresio,M,CATANIA,,MED/30,06/F2,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2015,06 - Scienze mediche
14006,Ordinario,AVOGARO Angelo,M,PADOVA,,MED/13,06/D2,MEDICINA - DIMED,2015,06 - Scienze mediche
14007,Ricercatore,AVOLIO Alfonso Wolfango,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,06/C1,CLINICA CHIRURGICA GENERALE,2015,06 - Scienze mediche
14008,Associato confermato,AVOLIO Carlo,M,FOGGIA,,MED/26,06/D6,SCIENZE MEDICHE E CHIRURGICHE,2015,06 - Scienze mediche
14009,Associato confermato,AVONDO Sergio,M,CATANIA,,MED/33,06/F4,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2015,06 - Scienze mediche
14010,Ricercatore,AVONI Patrizia,F,BOLOGNA,,MED/26,06/D6,Scienze Biomediche e Neuromotorie,2015,06 - Scienze mediche
14011,Ordinario,AVVEDIMENTO Vittorio Enrico,M,Napoli Federico II,,MED/04,06/A2,Medicina Molecolare e Biotecnologie Mediche,2015,06 - Scienze mediche
14012,Ordinario,AVVISATI Giuseppe,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/15,06/D3,CENTRO INTEGRATO DI RICERCA (C.I.R.),2015,06 - Scienze mediche
14013,Ordinario,AYALA Fabio,M,Napoli Federico II,,MED/35,06/D4,Medicina Clinica e Chirurgia,2015,06 - Scienze mediche
14014,Ordinario,AZARA Antonio Alfredo,M,SASSARI,,MED/42,06/M1,Scienze Biomediche,2015,06 - Scienze mediche
14015,Ricercatore,AZZARELLO Guido,M,CATANIA,,MED/18,06/C1,"SCIENZE MEDICHE, CHIRURGICHE E TECNOLOGIE AVANZATE G.F. INGRASSIA",2015,06 - Scienze mediche
14016,Associato confermato,AZZARI Chiara,F,FIRENZE,,MED/38,06/G1,Scienze della Salute (DSS),2015,06 - Scienze mediche
14017,Associato,AZZAROLI Francesco,M,BOLOGNA,,MED/12,06/D4,Scienze Mediche e Chirurgiche,2015,06 - Scienze mediche
14018,Ricercatore,AZZARONE Matteo,M,PARMA,,MED/22,06/E1,SCIENZE CHIRURGICHE,2015,06 - Scienze mediche
14019,Ordinario,AZZI Alberta,F,FIRENZE,,MED/07,06/A3,Medicina Sperimentale e Clinica,2015,06 - Scienze mediche
14020,Ricercatore,AZZIMONTI Barbara Caterina,F,PIEMONTE ORIENTALE,,MED/07,06/A3,Scienze della Salute,2015,06 - Scienze mediche
14021,Ricercatore,AZZINI Anna Maria Maddalena,F,VERONA,,MED/17,06/D4,Diagnostica e Sanità Pubblica,2015,06 - Scienze mediche
14022,Ordinario,AZZOLINI Claudio,M,INSUBRIA,,MED/30,06/F2,Scienze Chirurgiche e Morfologiche,2015,06 - Scienze mediche
14023,Ordinario,BA Gabriella,F,MILANO,,MED/25,06/D5,Scienze biomediche e cliniche 'Luigi Sacco',2015,06 - Scienze mediche
14024,Associato confermato,BABUDIERI Sergio,M,SASSARI,,MED/17,06/D4,Medicina Clinica e Sperimentale,2015,06 - Scienze mediche
14025,Ricercatore,BACCARANI Umberto,M,UDINE,,MED/18,06/C1,Scienze Mediche e Biologiche,2015,06 - Scienze mediche
14026,Ricercatore,BACCHETTI Stefano,M,UDINE,,MED/18,06/C1,Scienze Mediche e Biologiche,2015,06 - Scienze mediche
14027,Ricercatore,BACCHI REGGIANI Maria Letizia,F,BOLOGNA,,MED/01,06/M1,"Medicina Specialistica, Diagnostica e Sperimentale",2015,06 - Scienze mediche
14028,Ordinario,BACCI Mauro,M,PERUGIA,,MED/43,06/M2,SCIENZE CHIRURGICHE E BIOMEDICHE,2015,06 - Scienze mediche
14029,Assistente r.e.,BACCICONI Marina,F,VERONA,,MED/43,06/M2,Diagnostica e Sanità Pubblica,2015,06 - Scienze mediche
14030,Associato,BACCINI Michela,F,FIRENZE,,MED/01,06/M1,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",2015,06 - Scienze mediche
14031,Associato,BACCIU Andrea,M,PARMA,,MED/31,06/F3,MEDICINA CLINICA E SPERIMENTALE,2015,06 - Scienze mediche
14032,Ricercatore,BACHETONI ROSSI VACCARI Alessandra,F,"ROMA ""La Sapienza""",,MED/46,06/N1,Medicina sperimentale,2015,06 - Scienze mediche
14033,Associato confermato,BACIARELLO Giacinto,M,"ROMA ""La Sapienza""",,MED/11,06/D1,"Scienze cardiovascolari, respiratorie, nefrologiche, anestesiologiche e geriatriche",2015,06 - Scienze mediche
14034,Ricercatore,BACIARELLO Marco,M,PARMA,,MED/41,06/L1,SCIENZE CHIRURGICHE,2015,06 - Scienze mediche
14035,Ricercatore,BADAGLIACCA Roberto,M,"ROMA ""La Sapienza""",,MED/11,06/D1,"Scienze cardiovascolari, respiratorie, nefrologiche, anestesiologiche e geriatriche",2015,06 - Scienze mediche
14036,Ricercatore,BADALAMENTI Giuseppe,M,PALERMO,,MED/06,06/D3,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2015,06 - Scienze mediche
14037,Ricercatore,BADIALI Danilo,M,"ROMA ""La Sapienza""",,MED/12,06/D4,Medicina interna e specialità mediche,2015,06 - Scienze mediche
14038,Associato confermato,BADOLATO Raffaele,M,BRESCIA,,MED/38,06/G1,SCIENZE CLINICHE E SPERIMENTALI,2015,06 - Scienze mediche
14039,Associato confermato,BAFFONE Wally,F,Urbino Carlo Bo,,MED/42,06/M1,Scienze Biomolecolari (DISB),2015,06 - Scienze mediche
14040,Associato confermato,BAGGI Luigi,M,"ROMA ""Tor Vergata""",,MED/28,06/F1,Scienze Cliniche e Medicina Traslazionale,2015,06 - Scienze mediche
14041,Associato confermato,BAGGIANI Angelo,M,PISA,,MED/42,06/M1,RICERCA TRASLAZIONALE E DELLE NUOVE TECNOLOGIE IN MEDICINA E CHIRURGIA,2015,06 - Scienze mediche
14042,Associato confermato,BAGGIO Elda,F,VERONA,,MED/22,06/E1,"Scienze Chirurgiche, Odontostomatologiche e Materno-infantili",2015,06 - Scienze mediche
14043,Ordinario,BAGGIO Giovannella,F,PADOVA,,MED/50,06/N1,MEDICINA MOLECOLARE - DMM,2015,06 - Scienze mediche
14044,Ricercatore,BAGLIETTO Maria Giuseppina,F,GENOVA,,MED/39,06/G1,"Neuroscienze, riabilitazione, Oftalmologia e Genetica e scienze materno-infantili (DINOGMI)",2015,06 - Scienze mediche
14045,Associato,BAGNARDI Vincenzo,M,MILANO-BICOCCA,,MED/01,06/M1,STATISTICA E METODI QUANTITATIVI,2015,06 - Scienze mediche
14046,Associato confermato,BAGNARELLI Patrizia,F,Politecnica delle MARCHE,,MED/07,06/A3,SCIENZE BIOMEDICHE E SANITA' PUBBLICA,2015,06 - Scienze mediche
14047,Ricercatore,BAGNASCO Annamaria,F,GENOVA,,MED/45,06/M1,Scienze della salute (DISSAL),2015,06 - Scienze mediche
14048,Ordinario,BAGNASCO Marcello Ferruccio,M,GENOVA,,MED/09,06/B1,Medicina interna e specialità mediche (DIMI),2015,06 - Scienze mediche
14049,Ordinario,BAGNATO Gianfilippo,M,MESSINA,,MED/16,06/D3,Medicina Clinica e Sperimentale,2015,06 - Scienze mediche
14050,Associato,BAIOCCHI Gianluca,M,BRESCIA,,MED/18,06/C1,SCIENZE CLINICHE E SPERIMENTALI,2015,06 - Scienze mediche
14051,Ricercatore,BAIOCCHI Leonardo,M,"ROMA ""Tor Vergata""",,MED/12,06/D4,Medicina Sperimentale e Chirurgia,2015,06 - Scienze mediche
14052,Ricercatore,BAIOCCHI Pia,F,"ROMA ""La Sapienza""",,MED/09,06/B1,Sanità pubblica e malattie infettive,2015,06 - Scienze mediche
14053,Ricercatore,BAISI Alessandro,M,MILANO,,MED/21,06/E1,Scienze della salute,2015,06 - Scienze mediche
14054,Ricercatore,BAJ Andreina,F,INSUBRIA,,MED/07,06/A3,Medicina Clinica e Sperimentale,2015,06 - Scienze mediche
14055,Ordinario,BAJARDI Guido,M,PALERMO,,MED/22,06/E1,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2015,06 - Scienze mediche
14056,Ricercatore,BAL Milva Orquidea,F,BOLOGNA,,MED/38,06/G1,Scienze Mediche e Chirurgiche,2015,06 - Scienze mediche
14057,Associato confermato,BALANI Alessandro,M,TRIESTE,,MED/18,06/C1,"Scienze Mediche, Chirurgiche e della Salute",2015,06 - Scienze mediche
14058,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),BALATO Anna,F,Napoli Federico II,,MED/35,06/D4,SCIENZE BIOMEDICHE AVANZATE,2015,06 - Scienze mediche
14059,Associato confermato,BALATO Nicola,M,Napoli Federico II,,MED/35,06/D4,Medicina Clinica e Chirurgia,2015,06 - Scienze mediche
14060,Ricercatore,BALBI Giancarlo,M,"CAMPANIA - ""L. VANVITELLI""",,MED/40,06/H1,"DIPARTIMENTO DELLA DONNA, DEL BAMBINO E DI CHIRURGIA GENERALE E SPECIALISTICA",2015,06 - Scienze mediche
14061,Associato confermato,BALBI Manrico,M,GENOVA,,MED/11,06/D1,Medicina interna e specialità mediche (DIMI),2015,06 - Scienze mediche
14062,Ricercatore,BALBI Sergio,M,INSUBRIA,,MED/27,06/E3,Biotecnologie e Scienze della Vita,2015,06 - Scienze mediche
14063,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),BALDACCI Filippo,M,PISA,,MED/26,06/D6,MEDICINA CLINICA E SPERIMENTALE,2015,06 - Scienze mediche
14064,Associato,BALDANTI Fausto,M,PAVIA,,MED/07,06/A3,"SCIENZE CLINICO-CHIRURGICHE, DIAGNOSTICHE E PEDIATRICHE",2015,06 - Scienze mediche
14065,Ordinario,BALDARI Sergio,M,MESSINA,,MED/36,06/I1,"Scienze Biomediche, Odontoiatriche e delle Immagini Morfologiche e Funzionali",2015,06 - Scienze mediche
14066,Ricercatore,BALDASSARRE Maria Elisabetta,F,BARI,,MED/38,06/G1,Scienze Biomediche ed Oncologia Umana,2015,06 - Scienze mediche
14067,Ordinario,BALDELLI Franco,M,PERUGIA,,MED/17,06/D4,MEDICINA,2015,06 - Scienze mediche
14068,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BALDELLI Ilaria,F,GENOVA,,MED/19,06/E2,SCIENZE CHIRURGICHE E DIAGNOSTICHE INTEGRATE (DISC),2015,06 - Scienze mediche
14069,Associato confermato,BALDI Alfonso,M,"CAMPANIA - ""L. VANVITELLI""",,MED/08,06/A4,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2015,06 - Scienze mediche
14070,Associato confermato,BALDI Elisabetta,F,FIRENZE,,MED/05,06/A2,Scienze Biomediche Sperimentali e Cliniche 'Mario Serio',2015,06 - Scienze mediche
14071,Ricercatore,BALDI Ileana,F,PADOVA,,MED/01,06/M1,SCIENZE CARDIO-TORACO-VASCOLARI E SANITA' PUBBLICA,2015,06 - Scienze mediche
14072,Ricercatore,BALDINI Chiara,F,PISA,,MED/16,06/D3,MEDICINA CLINICA E SPERIMENTALE,2015,06 - Scienze mediche
14073,Associato confermato,BALDINI Luca,M,MILANO,,MED/15,06/D3,Oncologia ed emato-oncologia,2015,06 - Scienze mediche
14074,Associato confermato,BALDINI Nicola,M,BOLOGNA,,MED/33,06/F4,Scienze Biomediche e Neuromotorie,2015,06 - Scienze mediche
14075,Ricercatore,BALDISSARA Paolo,M,BOLOGNA,,MED/28,06/F1,Scienze Biomediche e Neuromotorie,2015,06 - Scienze mediche
14076,Ordinario,BALDO Vincenzo,M,PADOVA,,MED/42,06/M1,MEDICINA MOLECOLARE - DMM,2015,06 - Scienze mediche
14077,Ordinario,BALDONI Edoardo,M,SASSARI,,MED/28,06/F1,"Scienze Chirurgiche, Microchirurgiche e Mediche",2015,06 - Scienze mediche
14078,Ordinario,BALDONI Marco Giovanni,M,MILANO-BICOCCA,,MED/28,06/F1,MEDICINA E CHIRURGIA (School of Medicine and Surgery),2015,06 - Scienze mediche
14079,Ricercatore,BALDONI Monia,F,PERUGIA,,MED/12,06/D4,MEDICINA,2015,06 - Scienze mediche
14080,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BALDONI Stefano,M,L'AQUILA,,MED/15,06/D3,"MEDICINA CLINICA, SANITÀ PUBBLICA, SCIENZE DELLA VITA E DELL'AMBIENTE",2015,06 - Scienze mediche
14081,Ricercatore,BALDOVIN Tatjana,F,PADOVA,,MED/42,06/M1,MEDICINA MOLECOLARE - DMM,2015,06 - Scienze mediche
14082,Ricercatore,BALDOVINO Simone,M,TORINO,,MED/05,06/A2,Scienze cliniche e biologiche,2015,06 - Scienze mediche
14083,Associato confermato,BALDUCCI Genoveffa,F,"ROMA ""La Sapienza""",,MED/18,06/C1,Scienze medico-chirurgiche e di Medicina traslazionale,2015,06 - Scienze mediche
14084,Ricercatore,BALDUCCI Mario,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/36,06/I1,RADIOLOGIA,2015,06 - Scienze mediche
14085,Ricercatore,BALDUCCI Maurizio,M,"ROMA ""Tor Vergata""",,MED/40,06/H1,Biomedicina e Prevenzione,2015,06 - Scienze mediche
14086,Ordinario,BALDUINI Carlo,M,PAVIA,,MED/09,06/B1,MEDICINA INTERNA E TERAPIA MEDICA,2015,06 - Scienze mediche
14087,Associato,BALERCIA Giancarlo,M,Politecnica delle MARCHE,,MED/13,06/D2,SCIENZE CLINICHE E MOLECOLARI,2015,06 - Scienze mediche
14088,Ricercatore,BALESTRAZZI Angelo,M,SIENA,,MED/30,06/F2,"Scienze Mediche, Chirurgiche e Neuroscienze",2015,06 - Scienze mediche
14089,Ricercatore,BALESTRIERI Antonella,F,CAGLIARI,,MED/36,06/I1,Scienze Mediche Mario Aresu,2015,06 - Scienze mediche
14090,Ordinario,BALESTRIERI Matteo,M,UDINE,,MED/25,06/D5,Scienze Mediche Sperimentali e Cliniche,2015,06 - Scienze mediche
14091,Ricercatore,BALESTRINO Maurizio,M,GENOVA,,MED/26,06/D6,"Neuroscienze, riabilitazione, Oftalmologia e Genetica e scienze materno-infantili (DINOGMI)",2015,06 - Scienze mediche
14092,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),BALISTRERI Carmela,F,PALERMO,,MED/05,06/A2,BIOPATOLOGIA E BIOTECNOLOGIE MEDICHE ( DI.BI.MED),2015,06 - Scienze mediche
14093,Ordinario,BALLABIO Andrea,M,Napoli Federico II,,MED/03,06/A1,Scienze Mediche Traslazionali,2015,06 - Scienze mediche
14094,Ricercatore,BALLARDINI Elisa,F,FERRARA,,MED/38,06/G1,Scienze mediche,2015,06 - Scienze mediche
14095,Associato confermato,BALLERI Piero,M,SIENA,,MED/28,06/F1,"Scienze Mediche, Chirurgiche e Neuroscienze",2015,06 - Scienze mediche
14096,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BALLERINI Clara,F,FIRENZE,,MED/26,06/D6,"NEUROSCIENZE, PSICOLOGIA, AREA DEL FARMACO E SALUTE DEL BAMBINO (NEUROFARBA)",2015,06 - Scienze mediche
14097,Ricercatore,BALLESIO Laura,F,"ROMA ""La Sapienza""",,MED/36,06/I1,"Scienze radiologiche, oncologiche e anatomo-patologiche",2015,06 - Scienze mediche
14098,Ordinario,BALLESTRERO Alberto,M,GENOVA,,MED/09,06/B1,Medicina interna e specialità mediche (DIMI),2015,06 - Scienze mediche
14099,Ricercatore,BALLETTA Mario Maria,M,Napoli Federico II,,MED/14,06/D2,Sanità Pubblica,2015,06 - Scienze mediche
14100,Ricercatore,BALLOTTA Enzo,M,PADOVA,,MED/22,06/E1,SCIENZE CHIRURGICHE ONCOLOGICHE E GASTROENTEROLOGICHE- DiSCOG,2015,06 - Scienze mediche
14101,Associato confermato,BALOTTA Claudia,F,MILANO,,MED/17,06/D4,Scienze biomediche e cliniche 'Luigi Sacco',2015,06 - Scienze mediche
14102,Ordinario,BALOTTIN Umberto,M,PAVIA,,MED/39,06/G1,SCIENZE DEL SISTEMA NERVOSO E DEL COMPORTAMENTO,2015,06 - Scienze mediche
14103,Ricercatore,BALSAMO Antonio,M,BOLOGNA,,MED/38,06/G1,Scienze Mediche e Chirurgiche,2015,06 - Scienze mediche
14104,Ordinario,BALSANO Clara,F,L'AQUILA,,MED/09,06/B1,"Medicina clinica, sanità pubblica, scienze della vita e dell'ambiente",2015,06 - Scienze mediche
14105,Ordinario,BALSARI Andrea,M,MILANO,,MED/04,06/A2,Scienze biomediche per la salute,2015,06 - Scienze mediche
14106,Ricercatore,BALZARINI Piera,F,BRESCIA,,MED/08,06/A4,MEDICINA MOLECOLARE E TRASLAZIONALE,2015,06 - Scienze mediche
14107,Associato confermato,BAMBINI Fabrizio,M,Politecnica delle MARCHE,,MED/28,06/F1,SCIENZE CLINICHE SPECIALISTICHE ED ODONTOSTOMATOLOGICHE,2015,06 - Scienze mediche
14108,Ricercatore,BANCHE Giuliana,F,TORINO,,MED/07,06/A3,Scienze della sanità pubblica e pediatriche,2015,06 - Scienze mediche
14109,Ordinario,BANDELLO Francesco,M,UNISR - San Raffaele,Medicina e Chirurgia,MED/30,06/F2,FACOLTA' DI MEDICINA E CHIRURGIA,2015,06 - Scienze mediche
14110,Associato confermato,BANDETTINI Luca,M,FIRENZE,,MED/18,06/C1,Chirurgia e Medicina Traslazionale,2015,06 - Scienze mediche
14111,Ricercatore,BANDIERA Giorgio,M,"ROMA ""La Sapienza""",,MED/31,06/F3,"Neuroscienze, salute mentale e organi di senso - NESMOS",2015,06 - Scienze mediche
14112,Associato,BANFI Sandro,M,"CAMPANIA - ""L. VANVITELLI""",,MED/03,06/A1,"BIOCHIMICA, BIOFISICA E PATOLOGIA GENERALE",2015,06 - Scienze mediche
14113,Ricercatore,BARADELLO Alice,F,MESSINA,,MED/34,06/F4,Medicina Clinica e Sperimentale,2015,06 - Scienze mediche
14114,Ordinario,BARALDI Eugenio,M,PADOVA,,MED/38,06/G1,SALUTE DELLA DONNA E DEL BAMBINO - SDB,2015,06 - Scienze mediche
14115,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),BARALDI Olga,F,BOLOGNA,,MED/14,06/D2,"MEDICINA SPECIALISTICA, DIAGNOSTICA E SPERIMENTALE",2015,06 - Scienze mediche
14116,Ricercatore,BARALDO Simonetta,F,PADOVA,,MED/10,06/D1,SCIENZE CARDIO-TORACO-VASCOLARI E SANITA' PUBBLICA,2015,06 - Scienze mediche
14117,Ordinario,BARALE Francesco,M,PAVIA,,MED/25,06/D5,SCIENZE DEL SISTEMA NERVOSO E DEL COMPORTAMENTO,2015,06 - Scienze mediche
14118,Associato,BARAZZONI Rocco,M,TRIESTE,,MED/09,06/B1,"Scienze Mediche, Chirurgiche e della Salute",2015,06 - Scienze mediche
14119,Ricercatore,BARBADORO Pamela,F,Politecnica delle MARCHE,,MED/42,06/M1,SCIENZE BIOMEDICHE E SANITA' PUBBLICA,2015,06 - Scienze mediche
14120,Associato confermato,BARBAGALLO Carlo Maria,M,PALERMO,,MED/09,06/B1,Biomedico di Medicina Interna e Specialistica (DIBIMIS),2015,06 - Scienze mediche
14121,Associato,BARBAGALLO Giuseppe Maria Vincenzo,M,CATANIA,,MED/27,06/E3,"SCIENZE MEDICHE, CHIRURGICHE E TECNOLOGIE AVANZATE G.F. INGRASSIA",2015,06 - Scienze mediche
14122,Ordinario,BARBAGALLO Mario,M,PALERMO,,MED/09,06/B1,Biomedico di Medicina Interna e Specialistica (DIBIMIS),2015,06 - Scienze mediche
14123,Associato,BARBARA Giovanni,M,BOLOGNA,,MED/09,06/B1,Scienze Mediche e Chirurgiche,2015,06 - Scienze mediche
14124,Ordinario,BARBARA Maurizio,M,"ROMA ""La Sapienza""",,MED/31,06/F3,"Neuroscienze, salute mentale e organi di senso - NESMOS",2015,06 - Scienze mediche
14125,Ricercatore,BARBARESCHI Mauro,M,MILANO,,MED/35,06/D4,Fisiopatologia medico-chirurgica e dei trapianti,2015,06 - Scienze mediche
14126,Ordinario,BARBARISI Alfonso,M,"CAMPANIA - ""L. VANVITELLI""",,MED/18,06/C1,"SCIENZE ANESTESIOLOGICHE, CHIRURGICHE E DELL'EMERGENZA",2015,06 - Scienze mediche
14127,Ricercatore,BARBARISI Manlio,M,"CAMPANIA - ""L. VANVITELLI""",,MED/27,06/E3,"SCIENZE MEDICHE, CHIRURGICHE, NEUROLOGICHE, METABOLICHE E DELL'INVECCHIAMENTO",2015,06 - Scienze mediche
14128,Ricercatore,BARBARO Brunella,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/36,06/I1,RADIOLOGIA,2015,06 - Scienze mediche
14129,Ricercatore,BARBATI Antonella,F,PERUGIA,,MED/46,06/N1,SCIENZE CHIRURGICHE E BIOMEDICHE,2015,06 - Scienze mediche
14130,Associato confermato,BARBATO Emanuele,M,Napoli Federico II,,MED/11,06/D1,Scienze Biomediche Avanzate,2015,06 - Scienze mediche
14131,Ordinario,BARBATO Ersilia,F,"ROMA ""La Sapienza""",,MED/28,06/F1,Scienze odontostomatologiche e maxillo-facciali,2015,06 - Scienze mediche
14132,Ricercatore,BARBERA Adalberto,M,MESSINA,,MED/18,06/C1,"Patologia Umana dell'Adulto e dell'età evolutiva "" G.Barresi""",2015,06 - Scienze mediche
14133,Associato confermato,BARBERA Natale,M,MESSINA,,MED/09,06/B1,Medicina Clinica e Sperimentale,2015,06 - Scienze mediche
14134,Ricercatore,BARBERA Nunziata Giuseppa Elisabetta,F,CATANIA,,MED/43,06/M2,"SCIENZE MEDICHE, CHIRURGICHE E TECNOLOGIE AVANZATE G.F. INGRASSIA",2015,06 - Scienze mediche
14135,Ricercatore,BARBERI Luigi,M,SIENA,,MED/30,06/F2,"Scienze Mediche, Chirurgiche e Neuroscienze",2015,06 - Scienze mediche
14136,Ricercatore,BARBERINI Francesco,M,PERUGIA,,MED/18,06/C1,SCIENZE CHIRURGICHE E BIOMEDICHE,2015,06 - Scienze mediche
14137,Associato confermato,BARBIERI Alberto,M,MODENA e REGGIO EMILIA,,MED/41,06/L1,"Medicina diagnostica, clinica e di sanità pubblica",2015,06 - Scienze mediche
14138,Ricercatore,BARBIERI Maria Teresa,F,CAGLIARI,,MED/44,06/M2,"Sanità pubblica, Medicina clinica e Molecolare",2015,06 - Scienze mediche
