,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
17973,Ricercatore non confermato,CARAMORI Gaetano,M,FERRARA,Medicina e Chirurgia,MED/10,,MEDICINA CLINICA E SPERIMENTALE,2007,06 - Scienze mediche
17974,Ricercatore non confermato,CARANCI Ferdinando,M,Napoli Federico II,Medicina e Chirurgia,MED/37,,SCIENZE NEUROLOGICHE,2007,06 - Scienze mediche
17975,Ordinario,CARANDENTE Franca,F,MILANO,Scienze Motorie,MED/09,,"SCIENZE DELLO SPORT, NUTRIZIONE E SALUTE",2007,06 - Scienze mediche
17976,Associato confermato,CARANDENTE GIARRUSSO Patrizia,F,Napoli Federico II,Medicina e Chirurgia,MED/46,,BIOCHIMICA E BIOTECNOLOGIE MEDICHE,2007,06 - Scienze mediche
17977,Ordinario,CARANI Cesare,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/13,,"MEDICINA, ENDOCRINOLOGIA, METABOLISMO E GERIATRIA",2007,06 - Scienze mediche
17978,Ricercatore,CARANO Nicola,M,PARMA,Medicina e Chirurgia,MED/38,,ETA' EVOLUTIVA,2007,06 - Scienze mediche
17979,Associato non confermato,CARASSITI Massimiliano,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/41,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2007,06 - Scienze mediche
17980,Ricercatore,CARATOZZOLO Marcello,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/36,,"SCIENZE RADIOLOGICHE, ONCOLOGICHE E ANATOMO-PATOLOGICHE",2007,06 - Scienze mediche
17981,Ricercatore,CARAVELLO Gianumberto,M,PADOVA,Scienze Matematiche Fisiche e Naturali,MED/42,,MEDICINA AMBIENTALE E SANITA' PUBBLICA,2007,06 - Scienze mediche
17982,Associato confermato,CARBOGNANI Paolo,M,PARMA,Medicina e Chirurgia,MED/21,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
17983,Ricercatore,CARBONARA Paolo,M,BOLOGNA,Medicina e Chirurgia,MED/10,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2007,06 - Scienze mediche
17984,Ricercatore,CARBONARO Antonio,M,CATANIA,Medicina e Chirurgia,MED/40,,CHIRURGIA,2007,06 - Scienze mediche
17985,Associato non confermato,CARBONE Antonio,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/24,,SCIENZE E BIOTECNOLOGIE MEDICO-CHIRURGICHE,2007,06 - Scienze mediche
17986,Associato confermato,CARBONE Arnaldo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/08,,ANATOMIA PATOLOGICA,2007,06 - Scienze mediche
17987,Ricercatore,CARBONE Carla,F,FIRENZE,Medicina e Chirurgia,MED/38,,AREA CRITICA MEDICO-CHIRURGICA,2007,06 - Scienze mediche
17988,Associato non confermato,CARBONE Ennio,M,CATANZARO,Medicina e Chirurgia,MED/04,,MEDICINA SPERIMENTALE E CLINICA,2007,06 - Scienze mediche
17989,Ricercatore non confermato,CARBONE Francesca,F,Napoli Federico II,Medicina e Chirurgia,MED/22,,"SCIENZE CHIRURGICHE, ANESTESIOLOGICHE-RIANIMATORIE E DELL'EMERGENZA ""GIUSEPPE ZANNINI""",2007,06 - Scienze mediche
17990,Ricercatore non confermato,CARBONE Iacopo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/36,,"SCIENZE RADIOLOGICHE, ONCOLOGICHE E ANATOMO-PATOLOGICHE",2007,06 - Scienze mediche
17991,Ricercatore,CARBONE Maria,F,MESSINA,Medicina e Chirurgia,MED/07,,PATOLOGIA E MICROBIOLOGIA SPERIMENTALE,2007,06 - Scienze mediche
17992,Associato non confermato,CARBONE Umberto,M,Napoli Federico II,Medicina e Chirurgia,MED/50,,SCIENZE MEDICHE PREVENTIVE,2007,06 - Scienze mediche
17993,Ricercatore,CARBONI Isabella,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/35,,MEDICINA INTERNA,2007,06 - Scienze mediche
17994,Ricercatore,CARBOTTA Sabino,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/11,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
17995,Straordinario,CARCANO Giulio,M,INSUBRIA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE E MORFOLOGICHE,2007,06 - Scienze mediche
17996,Associato confermato,CARCASSI Anna Maria,F,CAGLIARI,Medicina e Chirurgia,MED/49,,SCIENZE DELLA VITA E DELL'AMBIENTE (DI.S.V.A.),2007,06 - Scienze mediche
17997,Ordinario,CARCASSI Carlo,M,CAGLIARI,Medicina e Chirurgia,MED/03,,SCIENZE MEDICHE INTERNISTICHE 'M.ARESU',2007,06 - Scienze mediche
17998,Associato confermato,CARCIONE Aldo,M,PALERMO,Medicina e Chirurgia,MED/36,,BIOPATOLOGIA E BIOTECNOLOGIE MEDICHE E FORENSI (DIBIMEF),2007,06 - Scienze mediche
17999,Ricercatore,CARCOFORO Paolo,M,FERRARA,Medicina e Chirurgia,MED/18,,"SCIENZE CHIRURGICHE, ANESTESIOLOGICHE E RADIOLOGICHE",2007,06 - Scienze mediche
18000,Ricercatore,CARDAIOLI Gabriela,F,PERUGIA,Medicina e Chirurgia,MED/26,,SPECIALITA' MEDICO CHIRURGICHE E SANITA' PUBBLICA,2007,06 - Scienze mediche
18001,Ricercatore non confermato,CARDALI Salvatore,M,MESSINA,Medicina e Chirurgia,MED/27,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2007,06 - Scienze mediche
18002,Associato confermato,CARDELLI Patrizia,F,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/05,,MEDICINA CLINICA E MOLECOLARE,2007,06 - Scienze mediche
18003,Ricercatore,CARDELLI Pierluigi,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/28,,SCIENZE ODONTOSTOMATOLOGICHE,2007,06 - Scienze mediche
18004,Ricercatore,CARDELLINI Claudio,M,TORINO,Medicina e Chirurgia,MED/43,,"ANATOMIA,FARMACOLOGIA E MEDICINA LEGALE",2007,06 - Scienze mediche
18005,Ricercatore,CARDI Maurizio,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,CHIRURGIA,2007,06 - Scienze mediche
18006,Ricercatore,CARDI' Francesco,M,CATANIA,Medicina e Chirurgia,MED/18,,"SCIENZE CHIRURGICHE,TRAPIANTI D'ORGANO E TECNOLOGIE AVANZATE",2007,06 - Scienze mediche
18007,Ricercatore,CARDIA Giulio,M,MESSINA,Medicina e Chirurgia,MED/43,,PROTEZIONISTICA AMBIENTALE SANITARIA SOCIALE ED INDUSTRIALE,2007,06 - Scienze mediche
18008,Ricercatore,CARDIA Giuseppe,M,BARI,Medicina e Chirurgia,MED/22,,DELL'EMERGENZA E DEI TRAPIANTI DI ORGANI,2007,06 - Scienze mediche
18009,Ricercatore,CARDIA Giuseppina,F,BARI,Medicina e Chirurgia,MED/30,,NEUROSCIENZE ED ORGANI D SENSO,2007,06 - Scienze mediche
18010,Ricercatore,CARDILLO Carmine,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,,PATOLOGIA SPECIALE MEDICA E SEMEIOTICA MEDICA,2007,06 - Scienze mediche
18011,Ricercatore,CARDILLO Maria Rosaria,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/08,,MEDICINA SPERIMENTALE,2007,06 - Scienze mediche
18012,Ordinario,CARDINALE Adelfio,M,PALERMO,Medicina e Chirurgia,MED/36,,Non disponibile,2007,06 - Scienze mediche
18013,Associato confermato,CARDITELLO Antonio,M,MESSINA,Medicina e Chirurgia,MED/18,,DISCIPLINE CHIRURGICHE GENERALI E SPECIALI,2007,06 - Scienze mediche
18014,Associato confermato,CARDO Pasquale Paolo,M,GENOVA,Medicina e Chirurgia,MED/35,,SCIENZE DELLA SALUTE,2007,06 - Scienze mediche
18015,Ricercatore,CARDONA Francesco Carmelo Giovanni,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/39,,PEDIATRIA E NEUROPSICHIATRIA INFANTILE,2007,06 - Scienze mediche
18016,Ordinario,CARDONE Antonio,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/40,,"SCIENZE GINECOLOGICHE, OSTETRICHE E DELLA RIPRODUZIONE",2007,06 - Scienze mediche
18017,Ricercatore,CARDONI Francesca,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/44,,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2007,06 - Scienze mediche
18018,Associato confermato,CARDUCCI Annalaura,F,PISA,Scienze Matematiche Fisiche e Naturali,MED/42,,BIOLOGIA,2007,06 - Scienze mediche
18019,Associato non confermato,CARDUCCI Carla,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/05,,MEDICINA SPERIMENTALE,2007,06 - Scienze mediche
18020,Associato confermato,CARDUCCI ARTENISIO Alfredo,M,MESSINA,Medicina e Chirurgia,MED/13,,CLINICO SPERIMENTALE DI MEDICINA E FARMACOLOGIA,2007,06 - Scienze mediche
18021,Associato confermato,CAREDDA Francesco,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/17,,MEDICINA CLINICA E PREVENZIONE- DEPARTMENT OF CLINICAL AND PREVENTIVE MEDICINE,2007,06 - Scienze mediche
18022,Associato confermato,CAREGARO Lorenza,F,PADOVA,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA E SPERIMENTALE,2007,06 - Scienze mediche
18023,Ordinario,CARELLA Aristide,M,BARI,Medicina e Chirurgia,MED/37,,SCIENZE NEUROLOGICHE E PSICHIATRICHE,2007,06 - Scienze mediche
18024,Associato confermato,CARELLA Carlo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/13,,SCIENZE CARDIO-TORACICHE E RESPIRATORIE,2007,06 - Scienze mediche
18025,Associato confermato,CARELLA Giovanni,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,,Non disponibile,2007,06 - Scienze mediche
18026,Associato confermato,CARELLA PRADA Ozrem,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/43,,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2007,06 - Scienze mediche
18027,Associato confermato,CARELLI Giovanni,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/44,,MEDICINA DEL LAVORO,2007,06 - Scienze mediche
18028,Ricercatore,CARELLI Valerio,M,BOLOGNA,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE,2007,06 - Scienze mediche
18029,Associato non confermato,CARERJ Scipione,M,MESSINA,Medicina e Chirurgia,MED/11,,CLINICO SPERIMENTALE DI MEDICINA E FARMACOLOGIA,2007,06 - Scienze mediche
18030,Associato confermato,CARETTA Quintilio,M,FIRENZE,Medicina e Chirurgia,MED/23,,AREA CRITICA MEDICO-CHIRURGICA,2007,06 - Scienze mediche
18031,Ricercatore,CARIANI Stefano,M,BOLOGNA,Medicina e Chirurgia,MED/18,,CHIRURGIA GENERALE E DEI TRAPIANTI D'ORGANO,2007,06 - Scienze mediche
18032,Ricercatore,CARICATO Anselmo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/41,,ANESTESIOLOGIA E RIANIMAZIONE,2007,06 - Scienze mediche
18033,Associato non confermato,CARICATO Marco,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/18,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2007,06 - Scienze mediche
18034,Ricercatore,CARICO Elisabetta,F,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/05,,MEDICINA CLINICA E MOLECOLARE,2007,06 - Scienze mediche
18035,Associato confermato,CARINCI Francesco,M,FERRARA,Medicina e Chirurgia,MED/29,,DISCIPLINE MEDICO-CHIRURGICHE DELLA COMUNICAZIONE E DEL COMPORTAMENTO,2007,06 - Scienze mediche
18036,Ricercatore non confermato,CARINI Fabrizio,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/28,,NEUROSCIENZE E TECNOLOGIE BIOMEDICHE,2007,06 - Scienze mediche
18037,Ricercatore,CARINI Luisa,F,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/09,,SCIENZE E BIOTECNOLOGIE MEDICO-CHIRURGICHE,2007,06 - Scienze mediche
18038,Ordinario,CARINI Marco,M,FIRENZE,Medicina e Chirurgia,MED/24,,AREA CRITICA MEDICO-CHIRURGICA,2007,06 - Scienze mediche
18039,Associato confermato,CARINI Rita,F,PIEMONTE ORIENTALE,Medicina e Chirurgia,MED/04,,SCIENZE MEDICHE,2007,06 - Scienze mediche
18040,Ricercatore,CARISTI Nicola,M,MESSINA,Medicina e Chirurgia,MED/06,,PATOLOGIA UMANA,2007,06 - Scienze mediche
18041,Associato confermato,CARLE Flavia,F,Politecnica delle MARCHE,Medicina e Chirurgia,MED/01,,SCIENZE BIOMEDICHE E SANITA' PUBBLICA,2007,06 - Scienze mediche
18042,Ordinario,CARLEI Francesco,M,L'AQUILA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18043,Ricercatore,CARLESIMO Bruno,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/19,,CHIRURGIA,2007,06 - Scienze mediche
18044,Associato non confermato,CARLESIMO Giovanni,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/26,,NEUROSCIENZE,2007,06 - Scienze mediche
18045,Ricercatore,CARLESIMO Marta,F,"ROMA ""La Sapienza""",Medicina e Chirurgia II,MED/35,,"NEUROSCIENZE, SALUTE MENTALE E ORGANI DI SENSO",2007,06 - Scienze mediche
18046,Ricercatore,CARLESIMO Sandra Cinzia,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/30,,ORGANI DI SENSO,2007,06 - Scienze mediche
18047,Ordinario,CARLI Anton Ferdinando,M,SIENA,Medicina e Chirurgia,MED/18,,CHIRURGIA E BIOINGEGNERIA,2007,06 - Scienze mediche
18048,Associato confermato,CARLI Emma,F,BRESCIA,Medicina e Chirurgia,MED/45,,"SPECIALITA'CHIRURGICHE, SCIENZE RADIOLOGICHE E MEDICO FORENSI",2007,06 - Scienze mediche
18049,Ordinario,CARLI Modesto Ottaviano,M,PADOVA,Medicina e Chirurgia,MED/38,,PEDIATRIA,2007,06 - Scienze mediche
18050,Ricercatore,CARLI Pietro Oscar,M,PADOVA,Medicina e Chirurgia,MED/28,,SPECIALITA' MEDICO-CHIRURGICHE,2007,06 - Scienze mediche
18051,Ricercatore,CARLINO Francesco,M,PISA,Medicina e Chirurgia,MED/24,,CHIRURGIA,2007,06 - Scienze mediche
18052,Ricercatore,CARLINO Paolo,M,BARI,Medicina e Chirurgia,MED/28,,ODONTOSTOMATOLOGIA E CHIRURGIA,2007,06 - Scienze mediche
18053,Associato non confermato,CARLO STELLA Carmelo,M,MILANO,Medicina e Chirurgia,MED/06,,MEDICINA TRASLAZIONALE,2007,06 - Scienze mediche
18054,Associato confermato,CARLO STELLA Narciso,M,MESSINA,Medicina e Chirurgia,MED/40,,"SCIENZE GINECOLOGICHE, OSTETRICHE E MEDICINA DELLA RIPRODUZIONE",2007,06 - Scienze mediche
18055,Ricercatore,CARLOMAGNO Angelo,M,Napoli Federico II,Medicina e Chirurgia,MED/09,,"MEDICINA CLINICA, SCIENZE CARDIOVASCOLARI E IMMUNOLOGICHE",2007,06 - Scienze mediche
18056,Ricercatore non confermato,CARLOMAGNO Chiara,F,Napoli Federico II,Medicina e Chirurgia,MED/06,,ENDOCRINOLOGIA ED ONCOLOGIA MOLECOLARE E CLINICA,2007,06 - Scienze mediche
18057,Ordinario r.e.,CARLOMAGNO Giorgio,M,"ROMA ""La Sapienza""",,MED/40,06/H1,Scienze ginecologico-ostetriche e scienze urologiche,2007,06 - Scienze mediche
18058,Ricercatore,CARLOMUSTO Clotilde,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/09,,MEDICINA CLINICA,2007,06 - Scienze mediche
18059,Ordinario,CARLONE Nicola,M,TORINO,Farmacia,MED/07,,SANITA' PUBBLICA E DI MICROBIOLOGIA,2007,06 - Scienze mediche
18060,Ricercatore,CARLONE Stefano,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/09,,MEDICINA CLINICA,2007,06 - Scienze mediche
18061,Ricercatore,CARLONI Vinicio,M,FIRENZE,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA,2007,06 - Scienze mediche
18062,Ricercatore non confermato,CARLUCCI Giovanna,F,FIRENZE,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE E PSICHIATRICHE,2007,06 - Scienze mediche
18063,Associato confermato,CARMASSI Franco,M,PISA,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA,2007,06 - Scienze mediche
18064,Associato confermato,CARMELLINI Mario,M,SIENA,Medicina e Chirurgia,MED/18,,CHIRURGIA E BIOINGEGNERIA,2007,06 - Scienze mediche
18065,Ordinario,CARMIGNANI Giorgio,M,GENOVA,Medicina e Chirurgia,MED/24,,SCIENZE CHIRURGICHE E DIAGNOSTICHE INTEGRATE (DISC),2007,06 - Scienze mediche
18066,Ricercatore,CARMIGNANI Luca Fabio,M,MILANO,Medicina e Chirurgia,MED/24,,"MEDICINA, CHIRURGIA, ODONTOIATRIA",2007,06 - Scienze mediche
18067,Associato confermato,CARMINA Enrico,M,PALERMO,Scienze Motorie,MED/13,,"STUDI GIURIDICI, ECONOMICI, BIOMEDICI, PSICOSOCIOPEDAGOGICI DELLE SCIENZE MOTORIE E SPORTIVE (DISMOT)",2007,06 - Scienze mediche
18068,Ricercatore,CARNAZZO Santo,M,CATANIA,Medicina e Chirurgia,MED/18,,"SCIENZE CHIRURGICHE,TRAPIANTI D'ORGANO E TECNOLOGIE AVANZATE",2007,06 - Scienze mediche
18069,Associato confermato,CARNELLI Vittorio,M,MILANO,Medicina e Chirurgia,MED/38,,PEDIATRIA,2007,06 - Scienze mediche
18070,Ordinario,CARNEVALE Aldo,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/43,,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2007,06 - Scienze mediche
18071,Associato non confermato,CARNIELLI Virgilio,M,Politecnica delle MARCHE,Medicina e Chirurgia,MED/38,,SCIENZE CLINICHE SPECIALISTICHE ED ODONTOSTOMATOLOGICHE,2007,06 - Scienze mediche
18072,Ordinario,CAROLEI Antonio,M,L'AQUILA,Medicina e Chirurgia,MED/26,,MEDICINA INTERNA E SANITA' PUBBLICA,2007,06 - Scienze mediche
18073,Ricercatore,CARONNA Roberto,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18074,Assistente r.e.,CARONNI Sebastiano,M,PAVIA,Medicina e Chirurgia,MED/22,,Non disponibile,2007,06 - Scienze mediche
18075,Ricercatore,CAROSELLA Luciana,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA E GERIATRIA,2007,06 - Scienze mediche
18076,Ordinario,CAROSI Giampiero,M,BRESCIA,Medicina e Chirurgia,MED/17,,MATERNO-INFANTILE E TECNOLOGIE BIOMEDICHE,2007,06 - Scienze mediche
18077,Ordinario,CAROSSA Stefano,M,TORINO,Medicina e Chirurgia,MED/28,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2007,06 - Scienze mediche
18078,Ricercatore,CAROSSINO Anna Maria,F,FIRENZE,Medicina e Chirurgia,MED/46,,MEDICINA INTERNA,2007,06 - Scienze mediche
18079,Ricercatore non confermato,CARPAGNANO Giovanna Elisiana,F,FOGGIA,Medicina e Chirurgia,MED/10,,SCIENZE MEDICHE E DEL LAVORO,2007,06 - Scienze mediche
18080,Associato confermato,CARPI Angelo,M,PISA,Medicina e Chirurgia,MED/09,,MEDICINA DELLA PROCREAZIONE E DELL'ETA' EVOLUTIVA,2007,06 - Scienze mediche
18081,Ricercatore,CARPINETO Paolo,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/30,,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2007,06 - Scienze mediche
18082,Ordinario,CARPINIELLO Bernardo,M,CAGLIARI,Medicina e Chirurgia,MED/25,,SANITA' PUBBLICA,2007,06 - Scienze mediche
18083,Associato confermato,CARPINO Francesco,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/08,,"SCIENZE RADIOLOGICHE, ONCOLOGICHE E ANATOMO-PATOLOGICHE",2007,06 - Scienze mediche
18084,Ricercatore,CARRAFIELLO Gianpaolo,M,INSUBRIA,Medicina e Chirurgia,MED/36,,Non disponibile,2007,06 - Scienze mediche
18085,Ricercatore,CARRARA Alberto,M,MILANO,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18086,Ricercatore,CARRARO Carlo,M,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/40,,SCIENZE GINECOLOGICO-OSTETRICHE E SCIENZE UROLOGICHE,2007,06 - Scienze mediche
18087,Associato confermato,CARRARO Elisabetta,F,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,MED/42,,SANITA' PUBBLICA E DI MICROBIOLOGIA,2007,06 - Scienze mediche
18088,Ricercatore,CARRARO Michele,M,TRIESTE,Medicina e Chirurgia,MED/14,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2007,06 - Scienze mediche
18089,Associato confermato,CARRARO Ugo,M,PADOVA,Medicina e Chirurgia,MED/04,,SCIENZE BIOMEDICHE - DSB,2007,06 - Scienze mediche
18090,Ordinario,CARRASCO DE PAULA Ignacio,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/43,,BIOETICA,2007,06 - Scienze mediche
18091,Ordinario,CARRASSI Antonio Michele Giuseppe,M,MILANO,Medicina e Chirurgia,MED/28,,"MEDICINA, CHIRURGIA, ODONTOIATRIA",2007,06 - Scienze mediche
18092,Ricercatore,CARRATA Raffaella,F,BARI,Medicina e Chirurgia,MED/18,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2007,06 - Scienze mediche
18093,Ordinario,CARRATELLI Teresa Iole,F,"ROMA ""La Sapienza""",Medicina e Chirurgia,MED/39,,PEDIATRIA E NEUROPSICHIATRIA INFANTILE,2007,06 - Scienze mediche
18094,Ordinario,CARRATU' Luigi,M,Napoli Federico II,Medicina e Chirurgia,MED/10,,MEDICINA CLINICA E SPERIMENTALE,2007,06 - Scienze mediche
18095,Ricercatore,CARRATU' Pierluigi,M,BARI,Medicina e Chirurgia,MED/10,,NEUROSCIENZE ED ORGANI D SENSO,2007,06 - Scienze mediche
18096,Associato confermato,CARRECA Ignazio,M,PALERMO,Medicina e Chirurgia,MED/06,,"STUDI GIURIDICI, ECONOMICI, BIOMEDICI, PSICOSOCIOPEDAGOGICI DELLE SCIENZE MOTORIE E SPORTIVE (DISMOT)",2007,06 - Scienze mediche
18097,Associato confermato,CARRELLA Massimino,M,UDINE,Medicina e Chirurgia,MED/12,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18098,Associato non confermato,CARRER Paolo,M,MILANO,Medicina e Chirurgia,MED/44,,MEDICINA DEL LAVORO,2007,06 - Scienze mediche
18099,Associato confermato,CARRETTA Renzo,M,TRIESTE,Medicina e Chirurgia,MED/09,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2007,06 - Scienze mediche
18100,Associato confermato,CARRETTI Nicola,M,SIENA,Medicina e Chirurgia,MED/40,,"PEDIATRIA, OSTETRICIA E MEDICINA DELLA RIPRODUZIONE",2007,06 - Scienze mediche
18101,Straordinario,CARRIERI Giuseppe,M,FOGGIA,Medicina e Chirurgia,MED/24,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18102,Ricercatore,CARRIERI Pietro Biagio,M,Napoli Federico II,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE,2007,06 - Scienze mediche
18103,Associato confermato,CARRIERO Alessandro,M,PIEMONTE ORIENTALE,Medicina e Chirurgia,MED/36,,MEDICINA CLINICA E SPERIMENTALE,2007,06 - Scienze mediche
18104,Ricercatore,CARRIERO Carmine,M,BARI,Medicina e Chirurgia,MED/40,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2007,06 - Scienze mediche
18105,Ricercatore,CARRILLO Francesco,M,Napoli Federico II,Medicina e Chirurgia,MED/36,,Non disponibile,2007,06 - Scienze mediche
18106,Associato non confermato,CARROCCIO Antonio,M,PALERMO,Medicina e Chirurgia,MED/09,,BIOMEDICO DI MEDICINA INTERNA E SPECIALISTICA,2007,06 - Scienze mediche
18107,Ricercatore,CARROCCIO Giuseppe,M,MESSINA,Medicina e Chirurgia,MED/40,,Non disponibile,2007,06 - Scienze mediche
18108,Ricercatore,CARROZZO Anna Maria,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/35,,MEDICINA INTERNA,2007,06 - Scienze mediche
18109,Ricercatore,CARTA Arturo,M,PARMA,Medicina e Chirurgia,MED/30,,SCIENZE OTORINO-ODONTO-OFTALMOLOGICHE E CERVICO-FACCIALI,2007,06 - Scienze mediche
18110,Associato confermato,CARTA Fiorenzo,M,UDINE,Medicina e Chirurgia,MED/27,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18111,Ordinario,CARTA Francesco,M,SASSARI,Medicina e Chirurgia,MED/30,,"OFTALMOLOGIA,OTORINOLARINGOIATRIA E UROLOGIA",2007,06 - Scienze mediche
18112,Straordinario,CARTA Gaspare,M,L'AQUILA,Medicina e Chirurgia,MED/40,,SCIENZE CHIRURGICHE,2007,06 - Scienze mediche
18113,Associato non confermato,CARTA Mauro Giovanni,M,CAGLIARI,Medicina e Chirurgia,MED/25,,SANITA' PUBBLICA,2007,06 - Scienze mediche
18114,Ordinario,CARTA Plinio,M,CAGLIARI,Medicina e Chirurgia,MED/44,,SANITA' PUBBLICA,2007,06 - Scienze mediche
18115,Ricercatore,CARTOLARI Ignazio,M,VERONA,Medicina e Chirurgia,MED/40,,Non disponibile,2007,06 - Scienze mediche
18116,Associato non confermato,CARUBBI Francesca,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/49,,"MEDICINA, ENDOCRINOLOGIA, METABOLISMO E GERIATRIA",2007,06 - Scienze mediche
18117,Ricercatore,CARUGO Stefano,M,MILANO,Medicina e Chirurgia,MED/09,,TORACO POLMONARE E CARDIOCIRCOLATORIO,2007,06 - Scienze mediche
18118,Ricercatore,CARULLI Giovanni,M,PISA,Medicina e Chirurgia,MED/15,,"ONCOLOGIA,DEI TRAPIANTI E DELLE NUOVE TECNOLOGIE IN MEDICINA",2007,06 - Scienze mediche
18119,Ricercatore non confermato,CARULLI Lucia,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/09,,"MEDICINA, ENDOCRINOLOGIA, METABOLISMO E GERIATRIA",2007,06 - Scienze mediche
18120,Ordinario,CARULLI Nicola,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/09,,"MEDICINA, ENDOCRINOLOGIA, METABOLISMO E GERIATRIA",2007,06 - Scienze mediche
18121,Ordinario,CARUSO Alessandro,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/40,,CLINICA OSTETRICA E GINECOLOGICA,2007,06 - Scienze mediche
18122,Ordinario,CARUSO Arnaldo,M,BRESCIA,Medicina e Chirurgia,MED/07,,MEDICINA SPERIMENTALE E APPLICATA,2007,06 - Scienze mediche
