,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
7092,Ricercatore,FABRIS Fabrizio,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE MOLECOLARI E NANOSISTEMI,2005,03 - Scienze chimiche
7093,Associato confermato,FABRIZI Giancarlo,M,"ROMA ""La Sapienza""",Farmacia,CHIM/06,,CHIMICA E TECNOLOGIE DEL FARMACO,2005,03 - Scienze chimiche
7094,Ricercatore,FABRIZI DE BIANI Fabrizia,F,SIENA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7095,Associato confermato,FACHINETTI Giuseppe,M,PISA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7096,Ordinario,FADDA Anna Maria,F,CAGLIARI,Farmacia,CHIM/09,,SCIENZE DELLA VITA E DELL'AMBIENTE (DI.S.V.A.),2005,03 - Scienze chimiche
7097,Ordinario,FAGIOLI Francesco,M,FERRARA,Scienze Matematiche Fisiche e Naturali,CHIM/12,,CHIMICA,2005,03 - Scienze chimiche
7098,Ricercatore non confermato,FAGLIONI Francesco,M,MODENA e REGGIO EMILIA,Farmacia,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7099,Ricercatore,FAGNONI Maurizio,M,PAVIA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7100,Ordinario,FAILLA Salvatore,M,CATANIA,Ingegneria,CHIM/07,,INGEGNERIA INDUSTRIALE E MECCANICA,2005,03 - Scienze chimiche
7101,Associato confermato,FAITA Giuseppe,M,PAVIA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7102,Associato confermato,FAITA Giuseppe,M,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/04,,CHIMICA FISICA ED ELETTROCHIMICA,2005,03 - Scienze chimiche
7103,Associato non confermato,FALCIGNO Lucia,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7104,Ricercatore,FALCINELLI Stefano,M,PERUGIA,Ingegneria,CHIM/07,,INGEGNERIA CIVILE ED AMBIENTALE,2005,03 - Scienze chimiche
7105,Ordinario,FALCONE Claudio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,CHIM/11,,BIOLOGIA E BIOTECNOLOGIE,2005,03 - Scienze chimiche
7106,Ricercatore,FALINI Giuseppe,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7107,Ricercatore,FALQUI Andrea,M,CAGLIARI,Farmacia,CHIM/02,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7108,Ricercatore,FAMIGLINI Giorgio,M,Urbino Carlo Bo,Scienze Ambientali,CHIM/01,,"SCIENZE DELLA TERRA, DELLA VITA E DELL'AMBIENTE (DISTEVA)",2005,03 - Scienze chimiche
7109,Ricercatore,FAMULARI Antonino,M,Politecnico di MILANO,Ingegneria Industriale,CHIM/07,,"CHIMICA, MATERIALI E INGEGNERIA CHIMICA",2005,03 - Scienze chimiche
7110,Associato confermato,FANELLI Enzo,M,CAMERINO,Scienze e Tecnologie,CHIM/02,,Non disponibile,2005,03 - Scienze chimiche
7111,Ordinario,FANIZZI Francesco Paolo,M,SALENTO,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2005,03 - Scienze chimiche
7112,Associato confermato,FANTAUZZI Felice,M,L'AQUILA,Ingegneria,CHIM/07,,"CHIMICA, INGEGNERIA CHIMICA E MATERIALI",2005,03 - Scienze chimiche
7113,Ricercatore,FANTIN Giancarlo,M,FERRARA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7114,Ordinario,FANTUCCI Piercarlo,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,BIOTECNOLOGIE E BIOSCIENZE,2005,03 - Scienze chimiche
7115,Ricercatore non confermato,FARACO Vincenza,F,Napoli Federico II,Scienze Biotecnologiche,CHIM/03,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7116,Associato confermato,FARAGLIA Giuseppina,F,PADOVA,Agraria,CHIM/03,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7117,Ordinario,FARAONE Felice,M,MESSINA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,"CHIMICA INORGANICA,CHIMICA ANALITICA E CHIMICA FISICA",2005,03 - Scienze chimiche
7118,Associato confermato,FARDELLA Giuseppe,M,PERUGIA,Farmacia,CHIM/08,,CHIMICA E TECNOLOGIA DEL FARMACO,2005,03 - Scienze chimiche
7119,Associato confermato,FARINOLA Gianluca Maria,M,BARI,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7120,Ricercatore,FARNETTI Erica,F,TRIESTE,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE E FARMACEUTICHE,2005,03 - Scienze chimiche
7121,Associato confermato,FASANI Elisa,F,PAVIA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7122,Associato non confermato,FATTORUSSO Caterina,F,Napoli Federico II,Farmacia,CHIM/08,,CHIMICA DELLE SOSTANZE NATURALI,2005,03 - Scienze chimiche
7123,Ordinario,FATTORUSSO Ernesto,M,Napoli Federico II,Farmacia,CHIM/06,,CHIMICA DELLE SOSTANZE NATURALI,2005,03 - Scienze chimiche
7124,Associato confermato,FATTORUSSO Roberto,M,"CAMPANIA - ""L. VANVITELLI""",Scienze Ambientali,CHIM/03,,SCIENZE AMBIENTALI,2005,03 - Scienze chimiche
7125,Ricercatore,FATTUONI Claudia,F,CAGLIARI,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7126,Ordinario,FAUCITANO Antonio,M,PAVIA,Ingegneria,CHIM/07,,CHIMICA,2005,03 - Scienze chimiche
7127,Straordinario,FAVA Fabio,M,BOLOGNA,Ingegneria,CHIM/11,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2005,03 - Scienze chimiche
7128,Ricercatore,FAVARO Gabriella,F,PADOVA,Scienze Matematiche Fisiche e Naturali,CHIM/01,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7129,Ordinario,FAVARO MAZZUCATO Giovanna,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7130,Ricercatore,FAVERO Lucilla,F,PISA,Farmacia,CHIM/06,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7131,Associato confermato,FAVIA Pietro,M,BARI,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7132,Ordinario,FEDELI Walter Antonio,M,L'AQUILA,Biotecnologie,CHIM/03,,"CHIMICA, INGEGNERIA CHIMICA E MATERIALI",2005,03 - Scienze chimiche
7133,Ricercatore,FEIS Alessandro,M,FIRENZE,Farmacia,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7134,Associato non confermato,FELLI Isabella,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7135,Ricercatore,FELLUGA Fulvia,F,TRIESTE,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE E FARMACEUTICHE,2005,03 - Scienze chimiche
7136,Ricercatore,FEMONI Cristina,F,BOLOGNA,Chimica Industriale,CHIM/03,,CHIMICA FISICA E INORGANICA,2005,03 - Scienze chimiche
7137,Ordinario,FERAPPI Marcello,M,BARI,Farmacia,CHIM/08,,FARMACO CHIMICO,2005,03 - Scienze chimiche
7138,Associato confermato,FERINO Italo,M,CAGLIARI,Scienze Matematiche Fisiche e Naturali,CHIM/04,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7139,Associato confermato,FERIOLI Valeria,F,MODENA e REGGIO EMILIA,Farmacia,CHIM/09,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7140,Ricercatore,FERLIN Maria Grazia,F,PADOVA,Farmacia,CHIM/08,,SCIENZE DEL FARMACO - DSF,2005,03 - Scienze chimiche
7141,Ordinario,FERLONI Paolo,M,PAVIA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7142,Ricercatore,FERMO Paola,F,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/01,,"CHIMICA INORGANICA, METALLORGANICA ED ANALITICA",2005,03 - Scienze chimiche
7143,Incaricato,FEROCI Giorgio,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7144,Ricercatore,FEROCI Marta,F,"ROMA ""La Sapienza""",Ingegneria,CHIM/07,,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2005,03 - Scienze chimiche
7145,Associato confermato,FERORELLI Savina,F,BARI,Farmacia,CHIM/08,,FARMACO CHIMICO,2005,03 - Scienze chimiche
7146,Associato confermato,FERRACINI Elena Maria Assunta,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7147,Associato confermato,FERRANTE Camilla,F,PADOVA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7148,Associato confermato,FERRANTI Anna,F,BOLOGNA,Farmacia,CHIM/08,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7149,Associato confermato,FERRARA Luciano,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7150,Associato confermato,FERRARA Lydia,F,Napoli Federico II,Farmacia,CHIM/10,,CHIMICA FARMACEUTICA E TOSSICOLOGICA,2005,03 - Scienze chimiche
7151,Ricercatore,FERRARI Anna Maria,F,MODENA e REGGIO EMILIA,Ingegneria II Sede di REGGIO EMILIA,CHIM/07,,SCIENZE E METODI DELL'INGEGNERIA,2005,03 - Scienze chimiche
7152,Ricercatore,FERRARI Anna Maria,F,TORINO,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7153,Associato confermato,FERRARI Franca,F,PAVIA,Farmacia,CHIM/09,,SCIENZE DEL FARMACO,2005,03 - Scienze chimiche
7154,Ricercatore,FERRARI Marinella,F,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA ORGANICA E INDUSTRIALE,2005,03 - Scienze chimiche
7155,Associato confermato,FERRARI Rosa Pia,F,TORINO,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA I.F.M.,2005,03 - Scienze chimiche
7156,Associato confermato,FERRARINI Alberta,F,PADOVA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7157,Ordinario,FERRARINI Pier Luigi,M,PISA,Farmacia,CHIM/08,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7158,Associato confermato,FERRARO Giovanni,M,Politecnico di BARI,Ingegneria,CHIM/07,,INTERUNIVERSITARIO DI FISICA,2005,03 - Scienze chimiche
7159,Ricercatore,FERRARO Stefano,M,CAMERINO,Scienze e Tecnologie,CHIM/01,,SCUOLA DI SCIENZE AMBIENTALI,2005,03 - Scienze chimiche
7160,Ricercatore,FERRARONI Marta,F,FIRENZE,Farmacia,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7161,Associato confermato,FERRETTI Maurizio,M,GENOVA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7162,Ricercatore,FERRETTI Valeria,F,FERRARA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7163,Ordinario,FERRI Diego,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,CHIM/01,,CHIMICA,2005,03 - Scienze chimiche
7164,Ricercatore,FERRI Elida Nora,F,BOLOGNA,Farmacia,CHIM/03,,"SCIENZA DEI METALLI, ELETTROCHIMICA E TECNICHE CHIMICHE",2005,03 - Scienze chimiche
7165,Associato confermato,FERRI Tommaso,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,CHIM/01,,CHIMICA,2005,03 - Scienze chimiche
7166,Ricercatore,FERRUGIA Mirella,F,PALERMO,Farmacia,CHIM/08,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2005,03 - Scienze chimiche
7167,Ordinario,FERRUTI Paolo,M,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/04,,CHIMICA ORGANICA E INDUSTRIALE,2005,03 - Scienze chimiche
7168,Associato non confermato,FESSAS Dimitrios,M,MILANO,Agraria,CHIM/02,,SCIENZE E TECNOLOGIE ALIMENTARI E MICROBIOLOGICHE,2005,03 - Scienze chimiche
7169,Associato confermato,FESTA Maria Rosa,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,CHIM/01,,CHIMICA,2005,03 - Scienze chimiche
7170,Ordinario,FIANDANESE Vito Antonio,M,BARI,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7171,Ricercatore,FIASCHI Rita,F,PISA,Farmacia,CHIM/06,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7172,Ordinario,FICARRA Paola,F,MESSINA,Farmacia,CHIM/08,,FARMACO-CHIMICO,2005,03 - Scienze chimiche
7173,Associato confermato,FICARRA Rita,F,MESSINA,Farmacia,CHIM/08,,FARMACO-CHIMICO,2005,03 - Scienze chimiche
7174,Associato confermato,FIGARI Giuseppe,M,GENOVA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7175,Ordinario,FILACCHIONI Guido,M,FIRENZE,Farmacia,CHIM/08,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7176,Ricercatore,FILIPPI Antonello,M,"ROMA ""La Sapienza""",Farmacia,CHIM/03,,CHIMICA E TECNOLOGIE DEL FARMACO,2005,03 - Scienze chimiche
7177,Associato confermato,FILIPPI Bruno,M,PADOVA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7178,Associato confermato,FILIPPONE Paolino,M,Urbino Carlo Bo,Scienze Matematiche Fisiche e Naturali,CHIM/06,,"SCIENZE DELLA TERRA, DELLA VITA E DELL'AMBIENTE (DISTEVA)",2005,03 - Scienze chimiche
7179,Ricercatore,FILOCAMO Luigi,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,CHIM/08,,SCIENZE BIOCHIMICHE,2005,03 - Scienze chimiche
7180,Ricercatore,FINELLI Lara,F,BOLOGNA,Ingegneria,CHIM/07,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2005,03 - Scienze chimiche
7181,Ordinario,FINI Adamo,M,BOLOGNA,Farmacia,CHIM/09,,"SCIENZA DEI METALLI, ELETTROCHIMICA E TECNICHE CHIMICHE",2005,03 - Scienze chimiche
7182,Ordinario,FINOCCHIARO Paolo,M,CATANIA,Ingegneria,CHIM/07,,METODOLOGIE FISICHE E CHIMICHE PER L'INGEGNERIA,2005,03 - Scienze chimiche
7183,Ricercatore non confermato,FINOCCHIO Elisabetta,F,GENOVA,Ingegneria,CHIM/07,,"INGEGNERIA CHIMICA E DI PROCESSO ""G.B. BONINO""",2005,03 - Scienze chimiche
7184,Ricercatore,FIORAVANTI Rossella,F,"ROMA ""La Sapienza""",Farmacia,CHIM/08,,CHIMICA E TECNOLOGIE DEL FARMACO,2005,03 - Scienze chimiche
7185,Ricercatore,FIORAVANTI Stefania,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7186,Ricercatore,FIORE Tiziana,F,PALERMO,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7187,Associato confermato,FIORENTINO Antonio,M,"CAMPANIA - ""L. VANVITELLI""",Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE DELLA VITA,2005,03 - Scienze chimiche
7188,Associato confermato,FIORENTINO Michele,M,BARI,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7189,Ricercatore,FIORENZA Mariella,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA ORGANICA,2005,03 - Scienze chimiche
7190,Associato confermato,FIORI Cesare,M,BOLOGNA,Conservazione dei Beni Culturali,CHIM/12,,STORIE E METODI PER LA CONSERVAZIONE DEI BENI CULTURALI,2005,03 - Scienze chimiche
7191,Associato confermato,FIORI Giorgio,M,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA FISICA ED ELETTROCHIMICA,2005,03 - Scienze chimiche
7192,Associato confermato,FIORINI Isabella,F,SIENA,Farmacia,CHIM/08,,FARMACO CHIMICO TECNOLOGICO,2005,03 - Scienze chimiche
7193,Associato confermato,FIORINI Maurizio,M,BOLOGNA,Ingegneria,CHIM/07,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2005,03 - Scienze chimiche
7194,Ricercatore non confermato,FIORINO Ferdinando,M,Napoli Federico II,Farmacia,CHIM/08,,CHIMICA FARMACEUTICA E TOSSICOLOGICA,2005,03 - Scienze chimiche
7195,Associato confermato,FISICARO Emilia,F,PARMA,Farmacia,CHIM/02,,"SCIENZE FARMACOLOGICHE, BIOLOGICHE E CHIMICHE APPLICATE",2005,03 - Scienze chimiche
7196,Ordinario,FISICHELLA Salvatore,M,CATANIA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7197,Ordinario,FLOR Giorgio,M,PAVIA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7198,Straordinario,FLORIANO Michele,M,PALERMO,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7199,Ordinario,FLORIO Saverio,M,BARI,Farmacia,CHIM/06,,FARMACO CHIMICO,2005,03 - Scienze chimiche
7200,Ordinario,FLORIS Barbara,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE E TECNOLOGIE CHIMICHE,2005,03 - Scienze chimiche
7201,Ricercatore,FLORIS Costantino,M,CAGLIARI,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7202,Ricercatore,FLORIS Franca Maria,F,PISA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7203,Ricercatore,FOCHI Giovanni,M,Scuola Normale Superiore di PISA,Classe di Scienze Mat. e Nat.,CHIM/03,,CLASSE DI SCIENZE,2005,03 - Scienze chimiche
7204,Ricercatore non confermato,FOCHI Mariafrancesca,F,BOLOGNA,Chimica Industriale,CHIM/06,,CHIMICA ORGANICA,2005,03 - Scienze chimiche
7205,Ordinario,FOCHI Rita,F,TORINO,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA GENERALE E CHIMICA ORGANICA,2005,03 - Scienze chimiche
7206,Associato non confermato,FOGAGNOLO Marco,M,FERRARA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7207,Straordinario,FOGGI Paolo,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7208,Associato confermato,FOIS Ettore Silvestro,M,INSUBRIA,Scienze Mat. Fis. Nat. II,CHIM/02,,SCIENZA E ALTA TECNOLOGIA,2005,03 - Scienze chimiche
7209,Ricercatore,FONTANA Alberta,F,PALERMO,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7210,Associato non confermato,FONTANA Antonella,F,CHIETI-PESCARA,Farmacia,CHIM/06,,SCIENZE DEL FARMACO,2005,03 - Scienze chimiche
7211,Associato confermato,FONTANA Francesca,F,BERGAMO,Ingegneria,CHIM/07,,INGEGNERIA INDUSTRIALE,2005,03 - Scienze chimiche
7212,Ricercatore,FONTANA Giacomo,M,PALERMO,Farmacia,CHIM/09,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2005,03 - Scienze chimiche
7213,Ricercatore,FONTANA Gianfranco,M,PALERMO,Farmacia,CHIM/06,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2005,03 - Scienze chimiche
7214,Associato confermato,FONTANESI Claudio,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7215,Associato confermato,FORESTI Elisabetta,F,BOLOGNA,Chimica Industriale,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7216,Straordinario,FORESTI Maria Luisa,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2005,03 - Scienze chimiche
7217,Ordinario,FORINA Michele,M,GENOVA,Farmacia,CHIM/01,,CHIMICA E TECNOLOGIE FARMACEUTICHE ED ALIMENTARI,2005,03 - Scienze chimiche
7218,Ricercatore,FORINO Martino,M,Napoli Federico II,Farmacia,CHIM/06,,CHIMICA DELLE SOSTANZE NATURALI,2005,03 - Scienze chimiche
7219,Associato confermato,FORLANI Luciano,M,BOLOGNA,Chimica Industriale,CHIM/06,,CHIMICA ORGANICA,2005,03 - Scienze chimiche
7220,Associato confermato,FORMAGGIO Fernando,M,PADOVA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7221,Associato confermato,FORMARO Leonardo Gianmaria,M,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA FISICA ED ELETTROCHIMICA,2005,03 - Scienze chimiche
7222,Ricercatore,FORMICA Mauro,M,Urbino Carlo Bo,Scienze Matematiche Fisiche e Naturali,CHIM/03,,"SCIENZE DI BASE E FONDAMENTI: MATEMATICA, INFORMATICA, FISICA, CHIMICA, EPISTEMOLOGIA E STORIA DELLA SCIENZA",2005,03 - Scienze chimiche
7223,Ricercatore non confermato,FORMOSO Patrizia,F,della CALABRIA,Farmacia,CHIM/02,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7224,Ordinario,FORNARINI Simonetta,F,"ROMA ""La Sapienza""",Farmacia,CHIM/03,,CHIMICA E TECNOLOGIE DEL FARMACO,2005,03 - Scienze chimiche
7225,Associato confermato,FORNASARI Giuseppe,M,BOLOGNA,Chimica Industriale,CHIM/04,,CHIMICA INDUSTRIALE E DEI MATERIALI,2005,03 - Scienze chimiche
7226,Associato confermato,FORNASIER Roberto,M,PADOVA,Farmacia,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7227,Ricercatore,FORNASIERO Paolo,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE E FARMACEUTICHE,2005,03 - Scienze chimiche
7228,Associato confermato,FORNASINI Maria Luisa,F,GENOVA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7229,Associato confermato,FORNI Arrigo,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7230,Ordinario,FORNI Flavio,M,MODENA e REGGIO EMILIA,Farmacia,CHIM/09,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7231,Ordinario,FORNI Lucio,M,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA FISICA ED ELETTROCHIMICA,2005,03 - Scienze chimiche
7232,Ricercatore,FORTI Luca,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,CHIM/06,,CHIMICA,2005,03 - Scienze chimiche
7233,Ricercatore,FORZATO Cristina,F,TRIESTE,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE E FARMACEUTICHE,2005,03 - Scienze chimiche
7234,Associato non confermato,FOSSA Paola,F,GENOVA,Farmacia,CHIM/08,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
7235,Associato confermato,FOTI Claudia,F,MESSINA,Scienze Matematiche Fisiche e Naturali,CHIM/01,,"CHIMICA INORGANICA,CHIMICA ANALITICA E CHIMICA FISICA",2005,03 - Scienze chimiche
7236,Associato confermato,FOTI Francesco,M,MESSINA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA ORGANICA E BIOLOGICA,2005,03 - Scienze chimiche
7237,Ordinario,FOTI Salvatore,M,CATANIA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7238,Straordinario,FRACASSI Francesco,M,BARI,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7239,Ricercatore,FRACCHIOLLA Giuseppe,M,BARI,Farmacia,CHIM/08,,FARMACO CHIMICO,2005,03 - Scienze chimiche
7240,Ordinario,FRACHE Roberto,M,GENOVA,Scienze Matematiche Fisiche e Naturali,CHIM/01,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7241,Ricercatore non confermato,FRAGAI Marco,M,FIRENZE,Agraria,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7242,Ordinario,FRAGALA' Ignazio,M,CATANIA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7243,Associato confermato,FRAGALE Carlo,M,BARI,Farmacia,CHIM/03,,CHIMICA,2005,03 - Scienze chimiche
7244,Associato confermato,FRANCESCHI Enrico,M,GENOVA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA E CHIMICA INDUSTRIALE,2005,03 - Scienze chimiche
7245,Ordinario,FRANCESCONI Romolo,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,CHIM/02,,Non disponibile,2005,03 - Scienze chimiche
7246,Ordinario,FRANCHETTI Palmarisa,F,CAMERINO,Farmacia,CHIM/08,,SCIENZE CHIMICHE,2005,03 - Scienze chimiche
7247,Ricercatore non confermato,FRANCHI Paola,F,BOLOGNA,Farmacia,CHIM/06,,CHIMICA ORGANICA,2005,03 - Scienze chimiche
7248,Ordinario,FRANCHINI Carlo,M,BARI,Farmacia,CHIM/08,,FARMACO CHIMICO,2005,03 - Scienze chimiche
7249,Associato confermato,FRANCHINI Giancarlo,M,MODENA e REGGIO EMILIA,Agraria,CHIM/01,,SCIENZE AGRARIE E DEGLI ALIMENTI,2005,03 - Scienze chimiche
7250,Ricercatore,FRANCHINI Silvia,F,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,CHIM/08,,SCIENZE FARMACEUTICHE,2005,03 - Scienze chimiche
