Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato confermato,TAMBURRINI Enrica,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/17,,CLINICA DELLE MALATTIE INFETTIVE,2010,06 - Scienze mediche
Ricercatore,TAMBURRINI Gianpiero,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/27,,NEUROCHIRURGIA,2010,06 - Scienze mediche
Ordinario,TAMBURRINI Oscar,M,CATANZARO,Medicina e Chirurgia,MED/36,,MEDICINA SPERIMENTALE E CLINICA,2010,06 - Scienze mediche
Ricercatore,TAMMARO Antonella,F,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/35,,"NEUROSCIENZE, SALUTE MENTALE E ORGANI DI SENSO",2010,06 - Scienze mediche
Ricercatore,TAMPELLINI Marco,M,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",MED/06,,SCIENZE CLINICHE E BIOLOGICHE,2010,06 - Scienze mediche
Ricercatore,TANANIA Salvatore,M,MESSINA,Medicina e Chirurgia,MED/41,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2010,06 - Scienze mediche
Ricercatore,TANCREDI Giancarlo,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/38,,PEDIATRIA E NEUROPSICHIATRIA INFANTILE,2010,06 - Scienze mediche
Ordinario,TANDA Francesco,M,SASSARI,Medicina e Chirurgia,MED/08,,"CHIRURGIA, MICROCHIRURGIA E SPECIALITA' MEDICO-CHIRURGICHE",2010,06 - Scienze mediche
Ricercatore,TANDA Maria Laura Piera,F,INSUBRIA,Medicina e Chirurgia,MED/13,,MEDICINA CLINICA E SPERIMENTALE,2010,06 - Scienze mediche
Ricercatore,TANFANI Giuseppe,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/37,,NEUROLOGIA E PSICHIATRIA,2010,06 - Scienze mediche
Associato confermato,TANGANELLI Italo,M,SIENA,Medicina e Chirurgia,MED/13,,SCIENZE ODONTOSTOMATOLOGICHE,2010,06 - Scienze mediche
Associato confermato,TANGANELLI Piero,M,SIENA,Medicina e Chirurgia,MED/08,,PATOLOGIA UMANA ED ONCOLOGIA,2010,06 - Scienze mediche
Associato confermato,TANI Francesco,M,SIENA,Medicina e Chirurgia,MED/18,,CHIRURGIA,2010,06 - Scienze mediche
Associato confermato,TANINI Annalisa,F,FIRENZE,Medicina e Chirurgia,MED/13,,MEDICINA INTERNA,2010,06 - Scienze mediche
Ordinario,TANSELLA Michele,M,VERONA,Medicina e Chirurgia,MED/25,,SANITA' PUBBLICA E MEDICINA DI COMUNITA',2010,06 - Scienze mediche
Ordinario,TANTUCCI Claudio,M,BRESCIA,Medicina e Chirurgia,MED/10,,SCIENZE MEDICHE E CHIRURGICHE,2010,06 - Scienze mediche
Associato confermato,TANZARIELLO Antonio,M,MESSINA,Medicina e Chirurgia,MED/44,,PROTEZIONISTICA AMBIENTALE SANITARIA SOCIALE ED INDUSTRIALE,2010,06 - Scienze mediche
Associato confermato,TANZI Elisabetta,F,MILANO,Scienze Matematiche Fisiche e Naturali,MED/42,,SANITA' PUBBLICA-MICROBIOLOGIA-VIROLOGIA,2010,06 - Scienze mediche
Ordinario,TANZI Maria Luisa,F,PARMA,Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA,2010,06 - Scienze mediche
Ricercatore,TANZILLI Gaetano,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/11,,"SCIENZE CARDIOVASCOLARI, RESPIRATORIE, NEFROLOGICHE E GERIATRICHE",2010,06 - Scienze mediche
Ricercatore,TARABINI CASTELLANI Emma,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/11,,ATTIVITA' INTEGRATA DI EMERGENZA - URGENZA,2010,06 - Scienze mediche
Ricercatore,TARALLO Mauro,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/19,,CHIRURGIA,2010,06 - Scienze mediche
Ordinario,TARAMELLI Donatella,F,MILANO,Farmacia,MED/04,,SANITA' PUBBLICA-MICROBIOLOGIA-VIROLOGIA,2010,06 - Scienze mediche
Ricercatore,TARANI Luigi,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/38,,PEDIATRIA E NEUROPSICHIATRIA INFANTILE,2010,06 - Scienze mediche
Associato confermato,TARANTINI Francesca,F,FIRENZE,Medicina e Chirurgia,MED/09,,AREA CRITICA MEDICO-CHIRURGICA,2010,06 - Scienze mediche
Ricercatore,TARANTINI Giuseppe,M,PADOVA,Medicina e Chirurgia,MED/11,,"SCIENZE CARDIOLOGICHE, TORACICHE E VASCOLARI",2010,06 - Scienze mediche
Ricercatore,TARANTINO Giovanni,M,Napoli Federico II,Medicina e Chirurgia,MED/09,,MEDICINA CLINICA E SPERIMENTALE,2010,06 - Scienze mediche
Ordinario,TARANTINO Umberto,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/33,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TARANTO Colombo Armando,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/25,,Non disponibile,2010,06 - Scienze mediche
Ricercatore,TARDIVO Stefano,M,VERONA,Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA E MEDICINA DI COMUNITA',2010,06 - Scienze mediche
Ordinario,TARELLA Corrado,M,TORINO,Medicina e Chirurgia,MED/15,,MEDICINA ED ONCOLOGIA SPERIMENTALE,2010,06 - Scienze mediche
Ricercatore,TARENZI Luisella,F,TORINO,Medicina e Chirurgia,MED/26,,NEUROSCIENZE,2010,06 - Scienze mediche
Ricercatore,TARGHER Giovanni,M,VERONA,Medicina e Chirurgia,MED/13,,MEDICINA,2010,06 - Scienze mediche
Associato confermato,TARONI Francesco,M,BOLOGNA,Medicina e Chirurgia,MED/43,,MEDICINA E SANITA' PUBBLICA,2010,06 - Scienze mediche
Ricercatore,TARQUINI Roberto,M,FIRENZE,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA,2010,06 - Scienze mediche
Ricercatore,TARRICONE Ilaria,F,BOLOGNA,Medicina e Chirurgia,MED/25,,PSICHIATRIA 'P.OTTONELLO',2010,06 - Scienze mediche
Ricercatore,TARRONI Danilo,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/18,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Ordinario,TARSITANI Gianfranco,M,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/42,,SCIENZE MEDICO-CHIRURGICHE E DI MEDICINA TRASLAZIONALE,2010,06 - Scienze mediche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),TARTAGLIA Edoardo,M,MOLISE,Medicina e Chirurgia,MED/40,,Non disponibile,2010,06 - Scienze mediche
Associato confermato,TARTAGLIA Francesco,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/18,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TARTAGLIA Nicola,M,FOGGIA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TARTAGLINI Daniela,F,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/45,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2010,06 - Scienze mediche
Ricercatore,TARTAGLIONE Raffaele,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/15,,EMATOLOGIA,2010,06 - Scienze mediche
Ricercatore,TARTAGLIONE Tommaso,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/36,,RADIOLOGIA,2010,06 - Scienze mediche
Ricercatore,TARTAGNI Massimo,M,BARI,Medicina e Chirurgia,MED/40,,GINECOLOGIA-OSTETRICIA E NEONATOLOGIA (DIGON),2010,06 - Scienze mediche
Associato confermato,TARTARO Armando,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/36,,NEUROSCIENZE E IMAGING,2010,06 - Scienze mediche
Ordinario,TARTARO Gianpaolo,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/50,,"PATOLOGIA DELLA TESTA E DEL COLLO, DEL CAVO ORALE E DELLA COMUNICAZIONE AUDIO-VERBALE",2010,06 - Scienze mediche
Straordinario,TARUGI Patrizia,F,MODENA e REGGIO EMILIA,Farmacia,MED/04,,SCIENZE BIOMEDICHE,2010,06 - Scienze mediche
Ordinario,TASSONE Pierfrancesco,M,CATANZARO,Medicina e Chirurgia,MED/06,,MEDICINA SPERIMENTALE E CLINICA,2010,06 - Scienze mediche
Ricercatore,TASSONI Giovanna,F,MACERATA,Scienze della Formazione,MED/43,,MEDICINA LEGALE,2010,06 - Scienze mediche
Ricercatore,TASSORELLI Cristina,F,PAVIA,Medicina e Chirurgia,MED/26,,"SANITA' PUBBLICA, NEUROSCIENZE, MEDICINA SPERIMENTALE E FORENSE",2010,06 - Scienze mediche
Ordinario,TAURINO Maurizio,M,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/22,,MEDICINA CLINICA E MOLECOLARE,2010,06 - Scienze mediche
Ordinario,TAVANI Mario,M,INSUBRIA,Medicina e Chirurgia,MED/43,,BIOTECNOLOGIE E SCIENZE DELLA VITA (DBSV),2010,06 - Scienze mediche
Ricercatore,TAVANO Regina,F,PADOVA,Scienze Matematiche Fisiche e Naturali,MED/04,,SCIENZE BIOMEDICHE SPERIMENTALI,2010,06 - Scienze mediche
Ricercatore,TAVANTI Arianna,F,PISA,Scienze Matematiche Fisiche e Naturali,MED/07,,BIOLOGIA,2010,06 - Scienze mediche
Ricercatore,TAVERNA Paola,F,GENOVA,Medicina e Chirurgia,MED/17,,PEDIATRIA,2010,06 - Scienze mediche
Ricercatore,TAVERNITI Luciano,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/30,,ORGANI DI SENSO,2010,06 - Scienze mediche
Associato confermato,TAVIANI Mario,M,GENOVA,Medicina e Chirurgia,MED/21,,"SCIENZE E TECNOLOGICHE BIOFISICHE, MEDICHE ED ODONTOSTOMATOLOGICHE",2010,06 - Scienze mediche
Ricercatore,TAZZA Luigi,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,,CLINICA CHIRURGICA GENERALE,2010,06 - Scienze mediche
Associato confermato,TAZZIOLI Giovanni,M,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/18,,ATTIVITA' INTEGRATA DI CHIRURGIA GENERALE E SPECIALITA' CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TECCHIO Cristina,F,VERONA,Medicina e Chirurgia,MED/15,,MEDICINA,2010,06 - Scienze mediche
Ricercatore,TECCHIO Tiziano,M,PARMA,Medicina e Chirurgia,MED/22,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Associato confermato,TECILAZICH Domenico,M,TRIESTE,Medicina e Chirurgia,MED/38,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2010,06 - Scienze mediche
Associato confermato,TEDDE Rinaldo,M,SASSARI,Medicina e Chirurgia,MED/09,,"MEDICINA CLINICA, SPERIMENTALE E ONCOLOGICA",2010,06 - Scienze mediche
Ricercatore non confermato,TEDESCHI Enrico,M,Napoli Federico II,Medicina e Chirurgia,MED/37,,SCIENZE BIOMORFOLOGICHE E FUNZIONALI,2010,06 - Scienze mediche
Ordinario,TEDESCHI Gioacchino,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/26,,"GERONTOLOGIA, GERIATRIA E MALATTIE DEL METABOLISMO",2010,06 - Scienze mediche
Ricercatore,TEGGI Antonella,F,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/17,,"NEUROSCIENZE, SALUTE MENTALE E ORGANI DI SENSO (NESMOS)",2010,06 - Scienze mediche
Ricercatore,TELLAN Guglielmo,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/41,,"SCIENZE CARDIOVASCOLARI, RESPIRATORIE, NEFROLOGICHE E GERIATRICHE",2010,06 - Scienze mediche
Ordinario,TEMPERA Gianna,F,CATANIA,Farmacia,MED/07,,SCIENZE BIO-MEDICHE,2010,06 - Scienze mediche
Ricercatore,TEMPESTA Vilio,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/33,,Non disponibile,2010,06 - Scienze mediche
Associato confermato,TEMPIA Augusto,M,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",MED/41,,SCIENZE CLINICHE E BIOLOGICHE,2010,06 - Scienze mediche
Ordinario,TENAGLIA Raffaele Lanfranco,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/24,,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2010,06 - Scienze mediche
Ricercatore,TENNA Stefania,F,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/19,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2010,06 - Scienze mediche
Ordinario,TENORE Alfredo,M,UDINE,Medicina e Chirurgia,MED/38,,SCIENZE MEDICHE SPERIMENTALI E CLINICHE (DISM),2010,06 - Scienze mediche
Ricercatore,TEODOSSIU Giovanni Apostolo,M,BARI,Medicina e Chirurgia,MED/06,,PER LE APPLICAZIONI IN CHIRURGIA DELLE TECNOLOGIE INNOVATIVE,2010,06 - Scienze mediche
Ricercatore,TEOFILI Luciana,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/15,,EMATOLOGIA,2010,06 - Scienze mediche
Ricercatore,TERMINE Cristiano,M,INSUBRIA,Medicina e Chirurgia,MED/39,,MEDICINA CLINICA E SPERIMENTALE,2010,06 - Scienze mediche
Ricercatore,TERRACCIANO Daniela,F,Napoli Federico II,Medicina e Chirurgia,MED/05,,BIOLOGIA E PATOLOGIA CELLULARE E MOLECOLARE,2010,06 - Scienze mediche
Associato confermato,TERRACCIANO Luigi Maria,M,MOLISE,Medicina e Chirurgia,MED/08,,Non disponibile,2010,06 - Scienze mediche
Ricercatore,TERRAGNI Pierpaolo,M,TORINO,Medicina e Chirurgia,MED/41,,DISCIPLINE MEDICO CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TERRANOVA Antonella,F,MESSINA,Medicina e Chirurgia,MED/28,,Non disponibile,2010,06 - Scienze mediche
Associato confermato,TERRANOVA Marialuisa,F,MESSINA,Medicina e Chirurgia,MED/18,,PATOLOGIA UMANA,2010,06 - Scienze mediche
Ordinario,TERRANOVA Oreste,M,PADOVA,Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE E GASTROENTEROLOGICHE,2010,06 - Scienze mediche
Ricercatore non confermato,TERRAZZANO Giuseppe,M,BASILICATA,Scienze Matematiche Fisiche e Naturali,MED/04,,CHIMICA,2010,06 - Scienze mediche
Ricercatore,TERRIBILE Daniela Andreina,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/18,,SEMEIOTICA CHIRURGICA,2010,06 - Scienze mediche
Ricercatore non confermato,TERRIN Gianluca,M,"ROMA ""La Sapienza""",Medicina e Psicologia (*),MED/38,,SCIENZE GINECOLOGICO-OSTETRICHE E SCIENZE UROLOGICHE,2010,06 - Scienze mediche
Ordinario,TERRONE Carlo,M,PIEMONTE ORIENTALE,Medicina e Chirurgia,MED/24,,MEDICINA CLINICA E SPERIMENTALE,2010,06 - Scienze mediche
Associato confermato,TERROSU Giovanni,M,UDINE,Medicina e Chirurgia,MED/18,,SCIENZE MEDICHE E BIOLOGICHE (DSMB),2010,06 - Scienze mediche
Associato confermato,TERZANO Claudio,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/10,,"SCIENZE CARDIOVASCOLARI, RESPIRATORIE, NEFROLOGICHE E GERIATRICHE",2010,06 - Scienze mediche
Ordinario,TERZANO Mario Giovanni,M,PARMA,Medicina e Chirurgia,MED/26,,NEUROSCIENZE,2010,06 - Scienze mediche
Ricercatore,TERZANO Patrizia,F,BOLOGNA,Medicina e Chirurgia,MED/40,,UCI - OSTETRICIA E GINECOLOGIA,2010,06 - Scienze mediche
Associato confermato,TERZOLO Massimo,M,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",MED/09,,SCIENZE CLINICHE E BIOLOGICHE,2010,06 - Scienze mediche
Ricercatore,TESAURO Manfredi,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/09,,MEDICINA INTERNA,2010,06 - Scienze mediche
Ricercatore,TESAURO Marina,F,MILANO,Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA-MICROBIOLOGIA-VIROLOGIA,2010,06 - Scienze mediche
Ordinario,TESIO Luigi,M,MILANO,Medicina e Chirurgia,MED/34,,FISIOLOGIA UMANA,2010,06 - Scienze mediche
Ordinario,TESSARI Paolo,M,PADOVA,Scienze della Formazione,MED/50,,MEDICINA CLINICA E SPERIMENTALE,2010,06 - Scienze mediche
Ricercatore non confermato,TESSITORE Alessandro,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/26,,"GERONTOLOGIA, GERIATRIA E MALATTIE DEL METABOLISMO",2010,06 - Scienze mediche
Ricercatore,TESTA Antonia Carla,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/40,,CLINICA OSTETRICA E GINECOLOGICA,2010,06 - Scienze mediche
Ricercatore,TESTA Domenico,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/31,,"SCIENZE ANESTESIOLOGICHE, CHIRURGICHE E DELLE EMERGENZE",2010,06 - Scienze mediche
Ricercatore,TESTA Francesco,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/30,,OFTALMOLOGIA,2010,06 - Scienze mediche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),TESTA Gianluca,M,MOLISE,Scienze del Benessere,MED/11,,SCIENZE PER LA SALUTE,2010,06 - Scienze mediche
Ordinario,TESTA Ivano,M,L'AQUILA,Medicina e Chirurgia,MED/09,,MEDICINA INTERNA E SANITA' PUBBLICA,2010,06 - Scienze mediche
Associato confermato,TESTA Nunzio Francesco,M,BARI,Medicina e Chirurgia,MED/29,,ODONTOSTOMATOLOGIA E CHIRURGIA,2010,06 - Scienze mediche
Associato confermato,TESTA Roberto,M,GENOVA,Medicina e Chirurgia,MED/12,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2010,06 - Scienze mediche
Associato confermato,TESTARELLI Luca,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/50,,SCIENZE ODONTOSTOMATOLOGICHE E MAXILLO-FACCIALI,2010,06 - Scienze mediche
Ricercatore,TESTI Anna Maria,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/15,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,06 - Scienze mediche
Ordinario,TESTI Roberto,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/04,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2010,06 - Scienze mediche
Associato confermato,TESTI Walter,M,SIENA,Medicina e Chirurgia,MED/18,,CHIRURGIA,2010,06 - Scienze mediche
Straordinario,TESTINI Mario,M,BARI,Medicina e Chirurgia,MED/18,,SCIENZE BIOMEDICHE ED ONCOLOGIA UMANA,2010,06 - Scienze mediche
Ricercatore,TESTONI Nicoletta,F,BOLOGNA,Medicina e Chirurgia,MED/15,,"EMATOLOGIA E SCIENZE ONCOLOGICHE ""L. E A. SERAGNOLI""",2010,06 - Scienze mediche
Associato confermato,TESTONI Pier Alberto,M,UNISR - San Raffaele,Medicina e Chirurgia,MED/12,,FACOLTA' DI MEDICINA E CHIRURGIA,2010,06 - Scienze mediche
Associato confermato,TETE' Stefano,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/29,,"SCIENZE MEDICHE, ORALI E BIOTECNOLOGICHE",2010,06 - Scienze mediche
Ordinario,TETI Diana,F,MESSINA,Medicina e Chirurgia,MED/04,,PATOLOGIA E MICROBIOLOGIA SPERIMENTALE,2010,06 - Scienze mediche
Ordinario,TETI Giuseppe,M,MESSINA,Medicina e Chirurgia,MED/07,,PATOLOGIA E MICROBIOLOGIA SPERIMENTALE,2010,06 - Scienze mediche
Ricercatore non confermato,TETTAMANTI Lucia,F,INSUBRIA,Medicina e Chirurgia,MED/28,,SCIENZE CHIRURGICHE E MORFOLOGICHE,2010,06 - Scienze mediche
Ordinario,THIENE Gaetano,M,PADOVA,Medicina e Chirurgia,MED/08,,"SCIENZE CARDIOLOGICHE, TORACICHE E VASCOLARI",2010,06 - Scienze mediche
Associato non confermato,THOMAS Astrid Maria,F,CHIETI-PESCARA,Medicina e Chirurgia,MED/26,,NEUROSCIENZE E IMAGING,2010,06 - Scienze mediche
Associato confermato,TIBERIO Corrado,M,PALERMO,Medicina e Chirurgia,MED/40,,UNIVERSITARIO MATERNO-INFANTILE E DI ANDROLOGIA E UROLOGIA,2010,06 - Scienze mediche
Ordinario,TIBERIO Guido Alberto,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/18,,SCIENZE MEDICHE E CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TIBERIO Laura,F,BRESCIA,Medicina e Chirurgia,MED/04,,SCIENZE BIOMEDICHE E BIOTECNOLOGIE,2010,06 - Scienze mediche
Ricercatore,TIBERTI Antonio,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/08,,MEDICINA INTERNA E SPECIALITA' MEDICHE,2010,06 - Scienze mediche
Ordinario,TIBERTI Sergio,M,L'AQUILA,Medicina e Chirurgia,MED/42,,SCIENZE E TECNOLOGIE BIOMEDICHE,2010,06 - Scienze mediche
Ricercatore,TIBONI Gian Mario,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/40,,MEDICINA E SCIENZE DELL' INVECCHIAMENTO,2010,06 - Scienze mediche
Ricercatore,TICCONI Carlo,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/40,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TIGANO Valeria,F,MESSINA,Medicina e Chirurgia,MED/04,,PATOLOGIA UMANA,2010,06 - Scienze mediche
Associato confermato,TINARI Nicola,M,CHIETI-PESCARA,Medicina e Chirurgia,MED/06,,ONCOLOGIA E MEDICINA SPERIMENTALE,2010,06 - Scienze mediche
Associato confermato,TINAZZI Michele,M,VERONA,Medicina e Chirurgia,MED/26,,"SCIENZE NEUROLOGICHE, NEUROPSICOLOGICHE, MORFOLOGICHE E MOTORIE",2010,06 - Scienze mediche
Associato confermato,TINCANI Angela,F,BRESCIA,Medicina e Chirurgia,MED/16,,SCIENZE MEDICHE E CHIRURGICHE,2010,06 - Scienze mediche
Associato confermato,TINUPER Paolo,M,BOLOGNA,Medicina e Chirurgia,MED/26,,SCIENZE NEUROLOGICHE,2010,06 - Scienze mediche
Ordinario,TIOZZO Roberta,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,MED/04,,SCIENZE BIOMEDICHE,2010,06 - Scienze mediche
Ricercatore,TIRELLI Armando,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/33,,"SCIENZE ORTOPEDICHE, TRAUMATOLOGICHE, RIABILITATIVE E PLASTICO-RICOSTRUTTIVE",2010,06 - Scienze mediche
Ricercatore,TIRELLI Giancarlo,M,TRIESTE,Medicina e Chirurgia,MED/31,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2010,06 - Scienze mediche
Ordinario,TIRIBELLI Claudio,M,TRIESTE,Medicina e Chirurgia,MED/12,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2010,06 - Scienze mediche
Ricercatore,TIRIBELLI Mario,M,UDINE,Medicina e Chirurgia,MED/15,,SCIENZE MEDICHE SPERIMENTALI E CLINICHE (DISM),2010,06 - Scienze mediche
Ricercatore,TIRINDELLI Maria Cristina,F,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/15,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2010,06 - Scienze mediche
Ricercatore,TIRRI Rosella,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,MED/16,,MEDICO CHIRURGICO DI INTERNISTICA CLINICA E SPERIMENTALE,2010,06 - Scienze mediche
Ricercatore,TISANO Adriana,F,MESSINA,Medicina e Chirurgia,MED/34,,"NEUROSCIENZE, SCIENZE PSICHIATRICHE E ANESTESIOLOGICHE",2010,06 - Scienze mediche
Ricercatore,TISCIONE Emilia,F,FIRENZE,Medicina e Chirurgia,MED/42,,SANITA' PUBBLICA,2010,06 - Scienze mediche
Associato confermato,TISONE Giuseppe,M,"ROMA ""Tor Vergata""",Medicina e Chirurgia,MED/18,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Ricercatore,TISSI Luciana,F,PERUGIA,Medicina e Chirurgia,MED/07,,MEDICINA SPERIMENTALE E SCIENZE BIOCHIMICHE,2010,06 - Scienze mediche
Ordinario,TITONE Lucina,F,PALERMO,Medicina e Chirurgia,MED/17,,"SCIENZE PER LA PROMOZIONE DELLA SALUTE ""G.D'ALESSANDRO""",2010,06 - Scienze mediche
Ricercatore,TIZIANO Francesco Danilo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/03,,MEDICINA GENOMICA,2010,06 - Scienze mediche
Ricercatore,TOBIA Loreta,F,L'AQUILA,Medicina e Chirurgia,MED/44,,MEDICINA INTERNA E SANITA' PUBBLICA,2010,06 - Scienze mediche
Ricercatore,TOCCACELI Fabrizio,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/17,,MEDICINA CLINICA,2010,06 - Scienze mediche
Ricercatore,TOCCACELI Stefano,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),MED/18,,SCIENZE E BIOTECNOLOGIE MEDICO-CHIRURGICHE,2010,06 - Scienze mediche
Ordinario,TOCCHI Adriano,M,"ROMA ""La Sapienza""",Medicina e Odontoiatria (*),MED/18,,CHIRURGIA,2010,06 - Scienze mediche
Ricercatore,TOCCO Maria Giuseppina,F,CAGLIARI,Medicina e Chirurgia,MED/44,,SANITA' PUBBLICA,2010,06 - Scienze mediche
Straordinario,TODARELLO Orlando,M,BARI,Medicina e Chirurgia,MED/25,,NEUROSCIENZE ED ORGANI D SENSO,2010,06 - Scienze mediche
Ricercatore,TODDE Sergio Camillo,M,MILANO-BICOCCA,Medicina e Chirurgia,MED/50,,SCIENZE CHIRURGICHE,2010,06 - Scienze mediche
Associato confermato,TODESCHINI Giuseppe,M,VERONA,Medicina e Chirurgia,MED/15,,MEDICINA,2010,06 - Scienze mediche
Ricercatore,TODESCHINI Paola,F,BOLOGNA,Medicina e Chirurgia,MED/14,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2010,06 - Scienze mediche
Ordinario,TODROS Tullia,F,TORINO,Medicina e Chirurgia,MED/40,,DISCIPLINE GINECOLOGICHE E OSTETRICHE,2010,06 - Scienze mediche
Ricercatore non confermato,TOFFOLETTI Eleonora,F,UDINE,Medicina e Chirurgia,MED/15,,SCIENZE MEDICHE SPERIMENTALI E CLINICHE (DISM),2010,06 - Scienze mediche
Associato confermato,TOGNETTO Daniele,M,TRIESTE,Medicina e Chirurgia,MED/30,,"UNIVERSITARIO CLINICO DI SCIENZE MEDICHE, CHIRURGICHE E DELLA SALUTE",2010,06 - Scienze mediche
Associato confermato,TOGNOTTI Eugenia,F,SASSARI,Medicina e Chirurgia,MED/02,,SCIENZE BIOMEDICHE,2010,06 - Scienze mediche
